Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: CRH_FST1,Group Area: CRH_FST2,Group Area: CRH_FST3,Group Area: CRH_FST4,Group Area: CRH_FST5,Group Area: CRH_INLET,Group Area: LANDFILL_EG_0_3Y,Group Area: LANDFILL_EG_3_10Y,Group Area: LANDFILL_EG_Y104,Group Area: LANDFILL_OP_Y104,Group Area: LYSIMETER_CONTROL_EG_140622,Group Area: LYSIMETER_CONTROL_EG_171221,Group Area: LYSIMETER_CONTROL_EG_250122,Group Area: LYSIMETER_CONTROL_OP_140622,Group Area: LYSIMETER_CONTROL_OP_171221,Group Area: LYSIMETER_CONTROL_OP_260122,Group Area: LYSIMETER_EG_0_3Y_14062022,Group Area: LYSIMETER_EG_03Y_171221,Group Area: LYSIMETER_EG_03Y_250122,Group Area: LYSIMETER_EG_3_10Y__171221,Group Area: LYSIMETER_EG_104_171221,Group Area: LYSIMETER_EG3_104_140622,Group Area: LYSIMETER_EG3_104_250122,Group Area: LYSIMETER_EG3_104_250122_20221003231510,Group Area: LYSIMETER_EG104_140622,Group Area: LYSIMETER_OP_0_3Y_171221,Group Area: LYSIMETER_OP_0_3Y_250122,Group Area: LYSIMETER_OP_3_10Y_171221,Group Area: LYSIMETER_OP_3_10Y_250122,Group Area: LYSIMETER_OP_10Y_140622,Group Area: LYSIMETER_OP_10Y_171222,Group Area: LYSIMETER_OP_7104_250122,Group Area: LYSIMETER_OP0_34_140622,Group Area: LYSIMETER_OP3_104_140622,Group Area: Thailand_sample_1,Group Area: Thailand_sample_2,Group Area: Thailand_sample_3,Group Area: Thailand_sample_4,Group Area: Thailand_sample_5,Group Area: Thailand_sample_6,Group Area: Thailand_sample_7,Group Area: Thailand_sample_8,Peak Rating: BLANK_2.raw (F1),Peak Rating: BLANK_3.raw (F2),Peak Rating: BLANK_4.raw (F3),Peak Rating: BLANK_5.raw (F4),Peak Rating: Blank_6.raw (F5),Peak Rating: BLANK1.raw (F6),Peak Rating: CRH_FST1.raw (F7),Peak Rating: CRH_FST2.raw (F8),Peak Rating: CRH_FST3.raw (F9),Peak Rating: CRH_FST4.raw (F10),Peak Rating: CRH_FST5.raw (F11),Peak Rating: CRH_INLET.raw (F12),Peak Rating: LANDFILL_EG_0_3Y.raw (F13),Peak Rating: LANDFILL_EG_3_10Y.raw (F14),Peak Rating: LANDFILL_EG_Y104.raw (F15),Peak Rating: LANDFILL_OP_Y104.raw (F16),Peak Rating: LYSIMETER_CONTROL_EG_140622.raw (F17),Peak Rating: LYSIMETER_CONTROL_EG_171221.raw (F18),Peak Rating: LYSIMETER_CONTROL_EG_250122.raw (F19),Peak Rating: LYSIMETER_CONTROL_OP_140622.raw (F20),Peak Rating: LYSIMETER_CONTROL_OP_171221.raw (F21),Peak Rating: LYSIMETER_CONTROL_OP_260122.raw (F22),Peak Rating: LYSIMETER_EG_0_3Y_14062022.raw (F23),Peak Rating: LYSIMETER_EG_03Y_171221.raw (F24),Peak Rating: LYSIMETER_EG_03Y_250122.raw (F25),Peak Rating: LYSIMETER_EG_3_10Y__171221.raw (F26),Peak Rating: LYSIMETER_EG_104_171221.raw (F27),Peak Rating: LYSIMETER_EG3_104_140622.raw (F28),Peak Rating: LYSIMETER_EG3_104_250122.raw (F29),Peak Rating: LYSIMETER_EG3_104_250122_20221003231510.raw (F30),Peak Rating: LYSIMETER_EG104_140622.raw (F31),Peak Rating: LYSIMETER_OP_0_3Y_171221.raw (F32),Peak Rating: LYSIMETER_OP_0_3Y_250122.raw (F33),Peak Rating: LYSIMETER_OP_3_10Y_171221.raw (F34),Peak Rating: LYSIMETER_OP_3_10Y_250122.raw (F35),Peak Rating: LYSIMETER_OP_10Y_140622.raw (F36),Peak Rating: LYSIMETER_OP_10Y_171222.raw (F37),Peak Rating: LYSIMETER_OP_7104_250122.raw (F38),Peak Rating: LYSIMETER_OP0_34_140622.raw (F39),Peak Rating: LYSIMETER_OP3_104_140622.raw (F40),Peak Rating: QC_1.raw (F41),Peak Rating: QC_2.raw (F42),Peak Rating: QC_3.raw (F43),Peak Rating: QC_4.raw (F44),Peak Rating: QC_5.raw (F45),Peak Rating: QC_6.raw (F46),Peak Rating: QC_7.raw (F47),Peak Rating: QC_8.raw (F48),Peak Rating: QC_9.raw (F49),Peak Rating: QC_10.raw (F50),Peak Rating: QC_11.raw (F51),Peak Rating: QC_12.raw (F52),Peak Rating: QC_13.raw (F53),Peak Rating: QC_14.raw (F54),Peak Rating: QC_15.raw (F55),Peak Rating: Thailand_sample_1.raw (F56),Peak Rating: Thailand_sample_2.raw (F57),Peak Rating: Thailand_sample_3.raw (F58),Peak Rating: Thailand_sample_4.raw (F59),Peak Rating: Thailand_sample_5.raw (F60),Peak Rating: Thailand_sample_6.raw (F61),Peak Rating: Thailand_sample_7.raw (F62),Peak Rating: Thailand_sample_8.raw (F63)
,FALSE,JWH 018 benzimidazole analog,C23 H22 N2 O,No match,Not the top hit,Full match,-3.82,342.17191,343.17918,18.674,846536.0833,11,83,9.2,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,846536.0833,,304145.6389,58373.46342,,,,65145.39828,56370.08872,,,,,,31942.1867,,,32149.35431,,,55383.14701,,51663.90755,,,,48074.02899,,,59527.41301,,,,43773.14758,106412.0465,,,,,,,,,,,,,,4.6,,3.2,7.9,,,,7.4,7.4,,,,,,8.2,,,7.1,,,7.4,,4.1,,,,7.4,,,,,,,,,,,,7.4,6.8,2.3,,,,3.6,,,,8.5,5
,FALSE,Benzocaine,C9 H11 N O2,Full match,Full match,Full match,0.24,165.07902,166.0863,7.32,845863.1371,2,84.6,68.2,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,364288.2453,,,,,,,,,,845863.1371,,,,,,,,70702.04072,,,,,,,,,,,,,,57761.85438,,,,,,,,,,,,,,,,1,,,,,,,,,,7.3,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,FALSE,O-succinylbenzoate,C11 H10 O5,Not the top hit,Not the top hit,Full match,0.26,222.05288,223.06016,9.458,845699.3832,3,73.8,53.3,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,67426.8029,,,,,,,,,,,,,,,845699.3832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,
,FALSE,Biopterin,C9 H11 N5 O3,Not the top hit,Not the top hit,Full match,0.44,237.08629,238.09357,4.743,845588.4259,14,82.7,51.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,845588.4259,,,,,,,,,,,,,,336479.3596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Iproclozide [INN:BAN:DCF],C11 H15 Cl N2 O2,No match,Invalid mass,Full match,4.26,242.08324,243.09051,12.306,845338.8712,1,72.5,45.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,845338.8712,,,,,,,321169.7507,,,,,,,,,,,493872.6365,,324326.0158,,,,,,,,,,,,,163465.2377,,,,,,,,,,,,,,,4,,,,,,,4.2,,,,,,,,,,,4.6,,4.2,,,,,,,,,,7.1,,2.3,,,,,,,,,,,,,,,,2.6,
,FALSE,"1,2,3,4-Tetrahydroisoquinoline-1-acetic acid",C11 H13 N O2,Full match,Full match,No results,0.05,191.09464,192.10192,2.723,844540.9423,6,80.9,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,391029.3688,835205.4953,,,,,762378.8443,,,,217839.1561,194188.9807,,,,,,621313.0888,,504631.5336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.7,,,,,3.5,,,,3.2,2.1,,,,,,3.5,,3.5,,,,,,,,,,,,,3.5,,,3.5,,2.9,,,3.5,,,,,,,,
,FALSE,"ethyl 2-(4-oxo-1,3-thiazolan-2-ylidene)acetate",C7 H9 N O3 S,Full match,Full match,No results,0.13,187.03034,188.03761,3.923,843877.5738,1,63.1,65.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,843877.5738,736279.3992,,,,,,,,,,,,,,,,,,63844.84336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,10,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,(+-)-alminoprofen,C13 H17 N O2,Full match,Partial match,Full match,0.21,219.12598,220.13325,9.551,843839.3259,2,86,70,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,843839.3259,,,,,,7021.773038,,7356.016807,,,,23230.34371,108239.6453,,,,,,,,2855.779559,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,4.9,,4.9,,,,4.3,2.3,,,,,,,,8.7,,,,,,,,,2.2,,4.3,8.2,,,,,,,,,,,,,,,,,
,FALSE,"2-(11,17-Dihydroxy-10,13,16-trimethyl-3-oxo-4,5,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-3H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl acetate",C24 H34 O6,No match,Full match,No results,-0.14,418.23548,419.24276,12.576,843051.8599,1,69,67.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,843051.8599,,,,,,,,,,,,,,,,,,,,95883.99894,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"N,N-dimethyl-N'-(3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-yl)iminoformamide",C14 H14 N6,Not the top hit,Full match,No results,-4.79,266.12672,267.134,1.322,841433.8512,2,65.9,8.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46688.81907,,,77147.01888,27996.87706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,2.8,7.6,,4.8,,,,,,,,,,3.5,2.6,,,,,,,,,,
,FALSE,PEG n7,C14 H30 O8,Not the top hit,Full match,No results,0.11,326.1941,344.22789,8.926,840675.5246,1,92.6,83.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,135424.9041,,,176030.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,2.6,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,4.6,,,,,,,,7.4,,,,,,,,
,FALSE,Ozagrel,C13 H12 N2 O2,Not the top hit,Partial match,Full match,0.65,228.09003,229.0973,8.193,840497.2277,5,81.3,63.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,80670.37372,390747.6478,,,,840497.2277,,,,,,,,,,,,,,259198.7558,,,,,,,,,,,,,,,498067.6677,,,,,,,,,,,,,,3.9,8.4,,,,6.7,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
,FALSE,Phensuximide,C11 H11 N O2,Full match,Partial match,Full match,0.08,189.07899,190.08627,11.26,840379.1998,4,87.3,80.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,271029.7613,840379.1998,,255205.6673,,,,,,,,280785.3862,223940.6357,,,,,,,,,,,237668.9345,,,,,,,,,,,,,,,,,,,,,,,,,8,8.9,,8,,,,,,,,4.2,8,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,2-Quinolinecarboxylic acid,C10 H7 N O2,Full match,Invalid mass,Full match,0.14,173.0477,174.05498,8.19,839692.7156,2,70.9,44.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,305349.7875,349487.7181,,,,85071.69411,,,,,114740.9499,,122693.8907,839692.7156,39152.90453,,,112452.7862,,,,463547.8466,,,376170.1549,94277.11218,,,,,438160.5947,711633.0269,,,,,,,,5.9,,4.2,,,,,,,4.2,3.2,,,,6.1,,,,,7.2,,7.2,3.5,6.5,,,7.2,,,,4.6,,,1.8,1.2,,,,,,,,4.7,,6.8,,1.5,,,,6.5,5.2,6.8,,2.9,3.5,,,,,,
,FALSE,(+-)-alminoprofen,C13 H17 N O2,Not the top hit,Partial match,Full match,0.5,219.12604,220.13331,7.156,838488.8328,3,87.1,71.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,838488.8328,,,780357.9889,,,,122722.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5.7,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,
,FALSE,Toyocamycin,C12 H13 N5 O4,Not the top hit,Invalid mass,Full match,-4.02,291.09558,292.10292,1.412,837920.129,15,84.1,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,94320.69384,,183559.9448,41024.0604,,,,,,,,,,,,,,480426.3435,,201878.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,8,2.2,,,,,,,,,,,,,,6.7,,3.2,,,,,,,,,2.8,,,,,3.5,3.5,,,,,3.7,3.5,,,,,,,,
,FALSE,Atreleuton,C16 H15 F N2 O2 S,No match,Invalid mass,Full match,4.55,318.08527,319.09256,8.821,837115.2369,10,73.5,70.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,242070.3802,,837115.2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,8.3,,8.5,,,9,7.9,,,,,,,,,,,,,
,FALSE,Ohmefentanyl,C23 H30 N2 O2,Not the top hit,Invalid mass,Full match,-0.24,366.23064,367.23792,11.646,836851.6091,1,67,67,No matches found,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,616515.3129,,,,,,,,,,,,,,,,,,,,836851.6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,
,FALSE,Amobarbital,C11 H18 N2 O3,Not the top hit,Partial match,Full match,0.35,226.13182,227.1391,8.535,836078.8406,2,76.2,72.4,Multiple matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,21331.64964,,62850.49913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,6.8,,,,,,,,,5.7,,9.5,6.2,6.2,8.9,9.5,8.4,,,,,9.5,,,,,,,,
,FALSE,Ruxolitinib,C17 H18 N6,No match,Unused,Full match,-4.15,306.15802,307.1653,6.905,833956.9961,11,77.1,57.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833956.9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,6.8,2.5,,,,,,,,,,,,,,,,3.5,
,FALSE,"N'-(2-chlorobenzoyl)-N,N-dimethylhydrazonoformamide",C10 H12 Cl N3 O,No match,Full match,No results,4.26,225.06785,226.07513,8.592,832769.6488,3,73.6,70.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,832769.6488,201604.4287,,,159639.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34492.48827,58934.44825,,,,,,,,,10,8.6,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,1.4,,
,FALSE,Trazeolide,C20 H28 O3,Not the top hit,Partial match,Full match,0.16,316.2039,317.21116,18.511,830911.6328,19,74.5,8.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,830911.6328,,,,,,,213213.9226,,,391054.3731,,,,,,,,420950.6223,,169065.4023,,,,,,,,,41071.73866,,,65759.74813,93082.43808,45523.15842,,,,,,,,,,,,,,3.5,,,,,,,3.2,,,4.6,,,,,,,,3.5,,3.2,,,,,,,,,,,,,,,,,,,,,,,,6,,,4.7,5.5,2.5
,FALSE,Secnidazole,C7 H11 N3 O3,Full match,Full match,Full match,0.14,185.08007,186.08733,1.362,830500.1335,6,75.2,47.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,824131.5011,,,,,272622.9986,,,,,266012.7515,244403.5651,,,,,,,,,188156.1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,6.4,,,,,7,4.2,,,,,,,,,5.9,,,,,,,,,7.5,7.5,,,,,,,1.8,,3.5,3.5,7.5,,,,,,,,,
,FALSE,"6-chloro-1,2,3,4-tetrahydroquinoxaline-2,3-dione",C8 H5 Cl N2 O2,No match,Full match,No results,4.61,196.00486,197.01214,9.575,830279.6842,1,69.9,44.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,337851.7584,612616.566,830279.6842,432958.3981,,,,,,,,,,,,,,,,289220.7644,,,,,,,,,,,,,,273029.417,247359.565,,,411700.4383,,,,,,,,,,,7,8.9,8.9,7.3,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,9.1,,,7.3,,,
,FALSE,Oseltamivir,C16 H28 N2 O4,Not the top hit,Invalid mass,Full match,0.34,312.20501,313.21231,13.761,828743.9756,3,80.4,62.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,416309.1208,,,,,,828743.9756,,161531.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,9.5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Pilocarpine,C11 H16 N2 O2,Full match,Full match,Full match,0.09,208.1212,209.12847,4.874,827374.0196,4,80.8,9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,827374.0196,,,361711.9056,279434.7789,,,,584614.084,,,,,,,334606.7109,,219607.1638,,,171699.5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,4.2,3.2,,,,6.2,,,,,,,3.2,,4.2,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Lidocaine,C14 H22 N2 O,Not the top hit,Full match,Full match,0.52,234.17334,235.18061,8.583,827296.1277,1,78.3,8.9,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,55057.94937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,8.4,8.4,8.4,8.9,8.9,9.5,8.4,,,,,7.8,,,,,,,,
,FALSE,Piromelatine,C17 H16 N2 O4,Full match,Not the top hit,Full match,0.49,312.11116,313.11844,7.962,825826.6793,10,73.5,8.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,56227.80041,,,,,,56589.48649,,,,,,,,,,,,,,,,,,,,,,,,825826.6793,,,,,,,,,,,,,,,,,,7.9,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4
,FALSE,"1,3-Divinyl-2-imidazolidinone",C7 H10 N2 O,Full match,Full match,No results,0.44,138.07937,139.08665,6.551,824642.2487,1,64.4,43.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,221921.8242,,,110968.3755,,,,,38143.97485,,,,,,,,,,,208533.0172,,,,,,,,,,,,,,,824642.2487,,,,,,,,,,,,,,5.9,,,7.2,,,,,5.4,,,,,,,,,,,5.3,,,,,,,,,,2.6,,,,,,,,,,7.2,2.1,4.2,,,,,,,,7.8,
,FALSE,(+-)-alminoprofen,C13 H17 N O2,Not the top hit,Partial match,Full match,0.53,219.12605,220.13332,12.777,824586.9655,1,84.3,67.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,824586.9655,96722.47664,,,,,,,,,,,,,,,,,,91843.37144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,7.7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Decernotinib,C18 H19 F3 N6 O,No match,No results,Full match,3.07,392.15845,393.16572,12.695,824347.1981,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,824347.1981,175834.4832,,,,,,,,,95864.34533,,57670.54674,,,,292881.8565,,,,,,,,49047.50798,,28981.10862,,,,,,,,,,,,,,,,,,,,,,8.9,8.6,,,,,,,,,3.4,,7.9,,,,7,,,,,,,,6.8,,7.1,,,8,9.1,8.6,8.6,8.3,9.3,7.7,7.2,8.3,,8.6,9.1,6.6,,,,,,,,,
,FALSE,Pyroxamide,C13 H19 N3 O3,Not the top hit,Invalid mass,Full match,0.52,265.14278,266.15005,8.371,824150.4265,4,74.8,71.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,824150.4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,
,FALSE,Formycin,C10 H13 N5 O4,Not the top hit,Partial match,Full match,0.58,267.09691,268.10419,3.527,824068.758,4,81,9.1,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,605671.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,,,,,,,,
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Not the top hit,Full match,0.32,300.20903,301.2163,20.418,823572.6985,7,87.3,80.4,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,823572.6985,,96942.7666,,,,,,,,,,,,,,,,,,,,,,,,,,,167640.7866,,,68525.2774,,94481.40891,,,,,,,,,,,,,,6.7,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,1.2,,,8,,,3.6,,2.3
,FALSE,Methylenedioxycathinone,C10 H11 N O3,Full match,Invalid mass,Full match,0.17,193.07393,194.08119,7.727,823544.6224,4,70.8,68.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,823544.6224,,,,,,,,,,,,,,,,41620.84661,,132868.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,6.5,,2.8,,,,,,,,5.2,,,,,,,,,,6.8,,7.2,,,,,,,,,
,FALSE,Hemi-Babim,C16 H14 N6,Not the top hit,Unused,Full match,-3.9,290.12686,291.13414,7.657,823514.0678,8,79.4,9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,823514.0678,95597.61801,487763.8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.2,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,7.7,6.8,,,,,,,,,,
,FALSE,Enalapril acid,C18 H24 N2 O5,No match,Invalid mass,Full match,0.14,348.16857,349.17585,8.688,822771.9244,2,71.9,8.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,822771.9244,,83011.61093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Trospectomycin,C17 H30 N2 O7,No match,Invalid mass,Full match,4.49,374.20698,375.21426,14.469,822260.1085,1,63.9,8.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,822260.1085,53070.64218,,,,,,197209.7666,,,738703.4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.8,,,,,,1.5,,,1.8,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,
,FALSE,Anisodamine,C17 H23 N O4,Not the top hit,Invalid mass,Full match,0.34,305.16281,306.17009,7.373,821756.3858,5,72.8,45.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,343068.8692,821756.3858,,,,,,,,37505.97899,,,121227.424,,,,,,,,,34975.22764,,,192473.7528,,,,,,,,,,,,,,,,,,,,,,,,3.2,9.5,,,,,,,,6.5,,,8.8,,,,,,,,,7.1,,,6.4,,,,7.1,2.5,6.5,,,7.1,,,,,,,,,,,,,,
,FALSE,Anastrozole,C17 H19 N5,Full match,Partial match,Full match,-3.95,293.16289,294.17016,8.25,820624.8871,3,67.5,47.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,820624.8871,,,,,,,,,,,,,,,,,,,13593.53893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,2-Morpholino-5-(1H-pyrrol-1-yl)benzoic acid,C15 H16 N2 O3,Not the top hit,Full match,No results,0.52,272.11623,273.12351,7.247,819449.5788,7,78.9,49.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,43072.25799,,,,,,,,,,,249100.072,,,,,,,,,,,,,,,,,,,,,,,819449.5788,,,,,,,,,,,,,,7.4,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,6.7,
,FALSE,Lenacil,C13 H18 N2 O2,Full match,Full match,No results,0.42,234.13693,235.1442,5.734,818157.1172,2,70.2,8.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,597357.6141,530586.3141,,,,,,,,,,818157.1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,
,FALSE,Ethylphenylacetylurea,C11 H14 N2 O2,Full match,Partial match,Full match,0.14,206.10556,207.11283,5.127,817158.3514,2,67.5,43.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,185881.0769,,,469678.8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817158.3514,,,,,,,,,,,,,,,,5.3,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,3.5,
