"peak_number","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
2396,"Toloxatone","C11 H13 N O3","Full match","Partial match","Full match",0.12,207.08957,208.09684,5.682,2647877.35619874,2,90.2,9.5,"DDA for preferred ion","[M+H]+1","landfill_op_y104",2009881.19045237,5.7,"kps_pharmaceuticals_oct22","Single match found"
2396,"Toloxatone","C11 H13 N O3","Full match","Partial match","Full match",0.12,207.08957,208.09684,5.682,2647877.35619874,2,90.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",695867.149822079,6.4,"kps_pharmaceuticals_oct22","Single match found"
2396,"Toloxatone","C11 H13 N O3","Full match","Partial match","Full match",0.12,207.08957,208.09684,5.682,2647877.35619874,2,90.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",158945.866036283,7.9,"kps_pharmaceuticals_oct22","Single match found"
2396,"Toloxatone","C11 H13 N O3","Full match","Partial match","Full match",0.12,207.08957,208.09684,5.682,2647877.35619874,2,90.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1888495.06854172,6.7,"kps_pharmaceuticals_oct22","Single match found"
2396,"Toloxatone","C11 H13 N O3","Full match","Partial match","Full match",0.12,207.08957,208.09684,5.682,2647877.35619874,2,90.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",366018.889234318,5.5,"kps_pharmaceuticals_oct22","Single match found"
2406,"Butethal","C10 H16 N2 O3","Full match","No results","Full match",0.31,212.11616,213.12344,5.518,2624478.1968261,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2624478.1968261,5.1,"kps_pharmaceuticals_oct22","Multiple matches found"
2425,"Intoplicine","C21 H24 N4 O","Not the top hit","Invalid mass","Full match",-4.27,348.19353,371.18292,16.576,2610917.03793576,3,74.3,46.7,"DDA for preferred ion","[M+Na]+1","landfill_eg_3_10y",2610917.03793576,7.8,"kps_pharmaceuticals_oct22","Single match found"
2433,"Talnetant","C25 H22 N2 O2","No match","Invalid mass","Full match",-3.42,382.16682,383.1741,16.174,2597854.21602461,6,87.8,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1078876.20437577,5.3,"kps_pharmaceuticals_oct22","Single match found"
2433,"Talnetant","C25 H22 N2 O2","No match","Invalid mass","Full match",-3.42,382.16682,383.1741,16.174,2597854.21602461,6,87.8,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",949576.941497021,7,"kps_pharmaceuticals_oct22","Single match found"
2433,"Talnetant","C25 H22 N2 O2","No match","Invalid mass","Full match",-3.42,382.16682,383.1741,16.174,2597854.21602461,6,87.8,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",2597854.21602461,7.8,"kps_pharmaceuticals_oct22","Single match found"
2435,"Pilocarpine","C11 H16 N2 O2","Full match","Not the top hit","Full match",0.1,208.1212,209.12847,2.815,2595297.69073001,2,76.6,72.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2595297.69073001,7.3,"kps_pharmaceuticals_oct22","Single match found"
2439,"Clindamycin","C18 H33 Cl N2 O5 S","No match","Full match","Full match",0.4,424.18004,425.18732,12.669,2591398.94542803,3,98.8,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2591398.94542803,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",479527.024904078,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","landfill_op_y104",782986.780532573,6.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",2024614.39626206,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",931506.844315756,7.5,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",167090.123847323,7.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",2589889.07562869,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",504584.652114613,7,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",172221.540476542,7.9,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",615715.383391659,8.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2441,"Betahistine","C8 H12 N2","Full match","Not the top hit","Full match",0.54,136.10012,137.1074,8.032,2589889.07562869,3,99,10,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",271587.189857234,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2446,"Furoylleucin","C11 H15 N O4","Full match","Invalid mass","Full match",0.4,225.1002,226.10747,8.812,2587199.12762673,2,77.9,8.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",310277.785470815,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2447,"(S)-MCPG","C10 H11 N O4","Full match","Invalid mass","Full match",0.01,209.06881,210.07609,6.183,2586104.5897078,2,88.3,73.2,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1809617.02409742,6.2,"kps_pharmaceuticals_oct22","Single match found"
2450,"Aminorex","C9 H10 N2 O","Full match","Partial match","Full match",0.16,162.07934,163.08662,10.95,2579735.17188071,1,85.6,9.3,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2579735.17188071,6.2,"kps_pharmaceuticals_oct22","Single match found"
2450,"Aminorex","C9 H10 N2 O","Full match","Partial match","Full match",0.16,162.07934,163.08662,10.95,2579735.17188071,1,85.6,9.3,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2158939.38643167,6.2,"kps_pharmaceuticals_oct22","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_control_eg_140622",1023231.98398239,8.6,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_control_eg_140622",1023231.98398239,8.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_control_op_260122",1148487.8754392,8.6,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_control_op_260122",1148487.8754392,8.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg_0_3y_14062022",2360666.93722019,8.9,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg_0_3y_14062022",2360666.93722019,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg_3_10y_171221",2578473.8218807,8.4,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg_3_10y_171221",2578473.8218807,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_140622",1168806.10417931,7.5,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_140622",1168806.10417931,7.5,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_250122",1582109.53445092,8.9,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_250122",1582109.53445092,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_250122_20221003231510",887696.548164663,8.6,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_250122_20221003231510",887696.548164663,8.6,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_0_3y_250122",2248864.93962397,7.8,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_0_3y_250122",2248864.93962397,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_3_10y_250122",2105962.02157909,8.9,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_3_10y_250122",2105962.02157909,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_7104_250122",1734447.26110162,9.5,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_7104_250122",1734447.26110162,9.5,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op0_34_140622",2204429.81990079,7.8,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op0_34_140622",2204429.81990079,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_3",1782408.29790007,7.8,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_3",1782408.29790007,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_4",1615765.80423138,7.8,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_4",1615765.80423138,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_5",1676080.81017274,7.8,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_5",1676080.81017274,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_6",1870290.96661663,8.4,"kps_npl","Single match found"
2451,"Cyclandelate","C17 H24 O3","Not the top hit","Invalid mass","Full match",0.59,276.17271,299.16193,17.78,2578473.8218807,5,97.3,9.9,"DDA for preferred ion","[M+Na]+1","thailand_sample_6",1870290.96661663,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2458,"5,6-Dihydroxyindole","C8 H7 N O2","Full match","No results","Full match",0.2,149.04771,150.05499,1.492,2575061.81638163,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2127081.58098881,5.7,"kps_pharmaceuticals_oct22","Multiple matches found"
2463,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.06,179.09464,180.10192,11.982,2564800.61585278,1,65.2,43.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2511492.46194651,8.4,"kps_psychoactive_substances_v2","Multiple matches found"
2463,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.06,179.09464,180.10192,11.982,2564800.61585278,1,65.2,43.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2511492.46194651,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2463,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.06,179.09464,180.10192,11.982,2564800.61585278,1,65.2,43.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2564800.61585278,7.3,"kps_psychoactive_substances_v2","Multiple matches found"
2463,"(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.06,179.09464,180.10192,11.982,2564800.61585278,1,65.2,43.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2564800.61585278,7.3,"kps_pharmaceuticals_oct22","Multiple matches found"
2467,"Tetrahydrodeoxyuridine","C9 H14 N2 O5","Not the top hit","Invalid mass","Full match",0.65,230.09042,231.0977,1.593,2559092.3366531,3,81.9,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",2559092.3366531,7.8,"kps_pharmaceuticals_oct22","Single match found"
2472,"Deferiprone","C7 H9 N O2","Full match","No results","Full match",0.52,139.0634,140.07068,2.524,2552353.65978959,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2279377.13840397,6.2,"kps_pharmaceuticals_oct22","Single match found"
2472,"Deferiprone","C7 H9 N O2","Full match","No results","Full match",0.52,139.0634,140.07068,2.524,2552353.65978959,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2552353.65978959,6.7,"kps_pharmaceuticals_oct22","Single match found"
2474,"4-Nitrophenylgalactoside","C12 H15 N O8","No match","Invalid mass","Full match",0.28,301.07985,302.08712,1.368,2550503.39085207,6,89.8,55.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1061367.11895524,5.3,"kps_pharmaceuticals_oct22","Single match found"
2474,"4-Nitrophenylgalactoside","C12 H15 N O8","No match","Invalid mass","Full match",0.28,301.07985,302.08712,1.368,2550503.39085207,6,89.8,55.8,"DDA for preferred ion","[M+H]+1","thailand_sample_6",518519.088445606,5.9,"kps_pharmaceuticals_oct22","Single match found"
2478,"[(1-Hydroxy-iso-propyl)acetophenone]",NA,"No match","No results","Full match",NA,152.05841,153.06589,1.334,2549342.4260824,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",252294.502092039,5.5,"kps_npl","Single match found"
2478,"[(1-Hydroxy-iso-propyl)acetophenone]",NA,"No match","No results","Full match",NA,152.05841,153.06589,1.334,2549342.4260824,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",535544.571296923,6.4,"kps_npl","Single match found"
2478,"[(1-Hydroxy-iso-propyl)acetophenone]",NA,"No match","No results","Full match",NA,152.05841,153.06589,1.334,2549342.4260824,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",1158205.91602475,7.5,"kps_npl","Single match found"
2478,"[(1-Hydroxy-iso-propyl)acetophenone]",NA,"No match","No results","Full match",NA,152.05841,153.06589,1.334,2549342.4260824,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",408047.701970864,7.7,"kps_npl","Single match found"
2478,"[(1-Hydroxy-iso-propyl)acetophenone]",NA,"No match","No results","Full match",NA,152.05841,153.06589,1.334,2549342.4260824,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2379254.07936395,5.1,"kps_npl","Single match found"
2482,"Carbidopa","C10 H14 N2 O4","Full match","Full match","Full match",0.43,226.09545,227.10273,6.66,2544042.30958487,1,68.7,67.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",2544042.30958487,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
2482,"Carbidopa","C10 H14 N2 O4","Full match","Full match","Full match",0.43,226.09545,227.10273,6.66,2544042.30958487,1,68.7,67.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1130097.42814376,5.3,"kps_pharmaceuticals_oct22","Multiple matches found"
