"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_6","kps_pharmaceuticals_oct22",266123.425923914
2078,"Indole","C8 H7 N",117.05798,118.06526,11.958,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",3082390.78595427
2078,"Indole","C8 H7 N",117.05798,118.06526,11.958,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",109600.814038154
2425,"Intoplicine","C21 H24 N4 O",348.19353,371.18292,16.576,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2610917.03793576
6877,"Iproclozide [INN:BAN:DCF]","C11 H15 Cl N2 O2",242.08324,243.09052,14.428,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",493920.083472146
6877,"Iproclozide [INN:BAN:DCF]","C11 H15 Cl N2 O2",242.08324,243.09052,14.428,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",316190.796455645
5958,"Irosustat","C14 H15 N O5 S",309.06731,310.07459,8.159,"thailand_sample_7","kps_pharmaceuticals_oct22",535059.115516511
7779,"Isatoribine","C10 H12 N4 O6 S",316.04851,317.05579,1.273,"thailand_sample_5","kps_pharmaceuticals_oct22",259325.484998253
2575,"Isobutylmethylxanthine","C10 H14 N4 O2",222.11178,240.14561,1.989,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",2466474.36301082
2575,"Isobutylmethylxanthine","C10 H14 N4 O2",222.11178,240.14561,1.989,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",544477.288617305
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",171733.804520225
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",285455.632336424
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",223540.718069217
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",244598.307214203
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"thailand_sample_7","kps_pharmaceuticals_oct22",805083.727704773
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"thailand_sample_8","kps_pharmaceuticals_oct22",765649.224274094
4148,"Isopropyl beta-D-1-thiogalactopyranoside","C9 H18 O5 S",238.08828,239.09555,11.705,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1367257.34432507
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"crh_fst1","kps_pharmaceuticals_oct22",2090218.15718187
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst2","kps_pharmaceuticals_oct22",7186877.59130427
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst3","kps_pharmaceuticals_oct22",5410099.45421668
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst4","kps_pharmaceuticals_oct22",5899484.16832839
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"crh_fst5","kps_pharmaceuticals_oct22",430926.099768127
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"crh_inlet","kps_pharmaceuticals_oct22",416599.812335556
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1965609.92863837
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1976459.82217836
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"landfill_eg_y104","kps_pharmaceuticals_oct22",156219.373832321
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_op_y104","kps_pharmaceuticals_oct22",1754725.54050223
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",404495.931678407
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",2026212.97529467
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1849219.52267803
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",2130567.38451034
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",3385747.42537484
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",423278.256817464
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",6385900.29216061
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",861578.570533528
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",2139950.45766893
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",1939994.91988954
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",2109763.08724069
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",2305330.31606994
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",4687743.25374592
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",2319735.81635962
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",266060.765391963
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1978956.05397598
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",1967669.87411006
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",4310993.93933624
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",4834116.14525651
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",2035745.55409295
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1904525.68470698
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",4050434.79387692
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",5402550.53420841
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",4920850.28888831
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_1","kps_pharmaceuticals_oct22",1959976.061049
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_2","kps_pharmaceuticals_oct22",1971010.06668338
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_3","kps_pharmaceuticals_oct22",2138394.39047512
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_4","kps_pharmaceuticals_oct22",2059150.38429065
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"thailand_sample_5","kps_pharmaceuticals_oct22",2376009.82634296
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_6","kps_pharmaceuticals_oct22",2116777.28837988
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_7","kps_pharmaceuticals_oct22",2167070.3005922
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"thailand_sample_8","kps_pharmaceuticals_oct22",1975459.73799307
3920,"Isoquinoline","C9 H7 N",129.05793,130.06521,1.876,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1470439.0815009
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",28565950.3395745
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2403979.77190329
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1572513.12847663
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1098987.36522436
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",3186675.98300223
210,"Isoquinoline","C9 H7 N",129.05795,130.06523,11.114,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",6624967.16208673
4087,"Isothiazolidinone alog","C23 H26 N4 O6 S",486.15849,487.16583,1.296,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",190802.964576833
4087,"Isothiazolidinone alog","C23 H26 N4 O6 S",486.15849,487.16583,1.296,"thailand_sample_1","kps_pharmaceuticals_oct22",352461.613213572
4087,"Isothiazolidinone alog","C23 H26 N4 O6 S",486.15849,487.16583,1.296,"thailand_sample_3","kps_pharmaceuticals_oct22",1393646.38717853
4087,"Isothiazolidinone alog","C23 H26 N4 O6 S",486.15849,487.16583,1.296,"thailand_sample_6","kps_pharmaceuticals_oct22",315890.989731973
2320,"Itopride","C20 H26 N2 O4",358.18923,359.19651,16.8,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2731784.43374077
2320,"Itopride","C20 H26 N2 O4",358.18923,359.19651,16.8,"landfill_op_y104","kps_pharmaceuticals_oct22",105696.18524809
7403,"Itopride","C20 H26 N2 O4",358.18931,359.19658,13.042,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",140448.024952769
7403,"Itopride","C20 H26 N2 O4",358.18931,359.19658,13.042,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",353791.28389175
7403,"Itopride","C20 H26 N2 O4",358.18931,359.19658,13.042,"thailand_sample_7","kps_pharmaceuticals_oct22",335470.403861808
7403,"Itopride","C20 H26 N2 O4",358.18931,359.19658,13.042,"thailand_sample_8","kps_pharmaceuticals_oct22",327824.082624983
7550,"Kava","C14 H16 O3",232.11009,233.11736,13.291,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",314784.748619316
6229,"Kava","C14 H16 O3",232.11003,233.1173,16.149,"thailand_sample_7","kps_pharmaceuticals_oct22",630293.264107375
6229,"Kava","C14 H16 O3",232.11003,233.1173,16.149,"thailand_sample_8","kps_pharmaceuticals_oct22",664342.405171199
4633,"Ketazolam","C20 H17 Cl N2 O3",368.09368,369.10096,15.191,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",341812.811975121
4633,"Ketazolam","C20 H17 Cl N2 O3",368.09368,369.10096,15.191,"landfill_op_y104","kps_pharmaceuticals_oct22",149939.390678657
7588,"Ketazolam","C20 H17 Cl N2 O3",368.09363,369.1009,15.854,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",133666.946069974
4633,"Ketazolam","C20 H17 Cl N2 O3",368.09368,369.10096,15.191,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",171428.640478794
7588,"Ketazolam","C20 H17 Cl N2 O3",368.09363,369.1009,15.854,"thailand_sample_2","kps_pharmaceuticals_oct22",127464.997665304
7588,"Ketazolam","C20 H17 Cl N2 O3",368.09363,369.1009,15.854,"thailand_sample_4","kps_pharmaceuticals_oct22",127622.42012095
7588,"Ketazolam","C20 H17 Cl N2 O3",368.09363,369.1009,15.854,"thailand_sample_6","kps_pharmaceuticals_oct22",105599.358782698
4633,"Ketazolam","C20 H17 Cl N2 O3",368.09368,369.10096,15.191,"thailand_sample_7","kps_pharmaceuticals_oct22",1159790.90058369
4633,"Ketazolam","C20 H17 Cl N2 O3",368.09368,369.10096,15.191,"thailand_sample_8","kps_pharmaceuticals_oct22",626029.788695964
8035,"Kifunensine","C8 H12 N2 O6",232.06963,233.0769,1.283,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",202572.666957142
5175,"L-Domoic acid","C15 H21 N O6",311.13704,312.14432,8.052,"thailand_sample_8","kps_pharmaceuticals_oct22",970271.767399967
7645,"L-Saccharopine","C11 H20 N2 O6",276.13219,277.13947,1.332,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",113164.243677493
381,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,4.953,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3786480.15872697
381,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,4.953,"landfill_op_y104","kps_pharmaceuticals_oct22",16349344.6204198
381,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,4.953,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",908002.404903084
638,"L-Tyrosine","C9 H11 N O3",181.07392,182.08121,1.393,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",3232367.24976852
119,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,2.147,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",12323042.6675622
381,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,4.953,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1952697.01538033
119,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,2.147,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",5788721.16552006
79,"L-Tyrosine","C9 H11 N O3",181.07393,182.08121,1.644,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",5485643.61338909
79,"L-Tyrosine","C9 H11 N O3",181.07393,182.08121,1.644,"thailand_sample_6","kps_pharmaceuticals_oct22",1194902.37131844
119,"L-Tyrosine","C9 H11 N O3",181.07392,182.0812,2.147,"thailand_sample_8","kps_pharmaceuticals_oct22",48576099.2358072
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",706698.644140196
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3444874.54538204
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"landfill_op_y104","kps_pharmaceuticals_oct22",1323500.71016661
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",180723.597751819
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",727243.733932878
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",172543.782873847
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",126451.291150844
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",279970.138312647
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",209760.82662191
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1876571.67730101
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",155248.617580887
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",534903.814237661
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",544453.796547538
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",107993.636680528
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",357715.817760721
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",378953.765813939
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",282049.168269373
1888,"Lactobionic acid","C12 H22 O12",358.11228,359.11956,18.25,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",299677.187462618
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"crh_inlet","kps_pharmaceuticals_oct22",448040.645278438
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",306245.66031455
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"landfill_eg_y104","kps_pharmaceuticals_oct22",450180.899943565
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",547275.272093037
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",601578.222597079
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",724407.479978678
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",724507.16262267
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",703398.615336733
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",441652.802864337
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",644051.46079555
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",473514.12791492
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",606550.778367783
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",569443.165225346
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",776304.648953988
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",698696.429824227
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",657632.895262921
5820,"Laninamivir","C13 H22 N4 O7",346.14941,347.15668,21.687,"thailand_sample_4","kps_pharmaceuticals_oct22",266861.276284523
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_fst1","kps_pharmaceuticals_oct22",1593867.9543459
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_fst2","kps_pharmaceuticals_oct22",1447272.70143965
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_fst3","kps_pharmaceuticals_oct22",1426853.90306336
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_fst4","kps_pharmaceuticals_oct22",1402102.14507338
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_fst5","kps_pharmaceuticals_oct22",1355453.17787529
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"crh_inlet","kps_pharmaceuticals_oct22",1687972.30481765
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1506442.76011154
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1796229.39238645
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"landfill_eg_y104","kps_pharmaceuticals_oct22",1895937.772927
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"landfill_op_y104","kps_pharmaceuticals_oct22",1604548.67299963
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",1747922.63180526
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1953572.74882694
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1634871.41265881
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",1624505.16096993
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2053741.09598805
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1562299.98048517
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",1572120.32563712
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",1778136.06157729
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",1706037.26127994
1055,"Lauryl sulfate","C12 H26 O4 S",266.15601,267.16329,21.088,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",1677397.47621032
