Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_Cannabinoids,Mass List Match: ITN_KPS,Mass List Match: ITN_CYP_Metabolites,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,"5-(1,1-Dimethylheptyl)-2-(5-hydroxy-2-(3-hydroxypropyl)cyclohexyl)phenol",C24 H40 O3,Full match,Partial match,Full match,-0.27,376.29764,377.30492,23.288,2591274.468,1,83.8,9.2,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,2043761.954,2488299.314,1659578.54,1600548.697,2266537.015,,1748398.39,1187846.67,1698318.755,,,867850.9761,,,,,2591274.468,,1766814.297,2231666.171,473232.4209,,,,,,,,,,,6.4,8,7,5.3,4.2,,3.7,4.8,5.9,,,5,,,,,3.7,,9.1,4.8,6.1,,,,,,,,,,,,,,,,,,,,,,4.8
,FALSE,Thymol,C10 H14 O,Full match,Invalid mass,Full match,0.1,150.10448,151.11175,22.145,2587719.62,8,75.4,8.8,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,2160026.381,2587719.62,2586351.055,,1266243.856,1057879.28,1947473.658,1873662.935,1725961.949,2097055.155,1438430.757,,,,,444443.9102,1931260.042,1073830.721,951142.2597,,459364.9043,835619.2744,1506443.968,870257.7227,584821.0796,366385.2384,1291930.767,,185307.2951,520192.2081,,5.9,5.3,4.8,,5.3,4.2,3.7,3.2,4.8,3.7,5.9,,,,,5.8,8,3.7,3.4,,8.3,2.3,,,,,,,,,4.8,3.9,7.7,3,3.2,,2.5,4.5,,,8.6,5.9,4.2
,FALSE,"3-(4-methylpiperazino)-5,6-diphenyl-1,2,4-triazine",C20 H21 N5,No match,Full match,No results,-2.94,331.17872,332.186,10.518,2586259.122,9,72.6,45.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,1568102.392,403106.062,,,372218.6835,,,,2586259.122,,1067619.693,,,,577921.6867,737411.9831,,,,,,,,,,,,,,,,5.3,3.6,,,4.1,,,,2.6,,3.2,,,,1.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Dichlorophene_BTM02818,C13 H11 Cl O3,No match,Invalid mass,Full match,-0.82,250.03947,251.04674,19.963,2585392.972,3,79.5,74.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,482416.2213,338301.3865,,,,,,,,1051206.469,2585392.972,1621996.055,,,,,,,,,,,203723.6792,,,,,,,,,8.3,7.9,,,,,,,,9.1,8.6,8.6,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,
,FALSE,NP-001422,C8 H10 O4,Full match,Full match,No results,0.12,170.05793,171.06521,7.022,2582378.27,11,84.8,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1939306.655,534166.1255,2582378.27,,,,,,,,,737615.596,,586957.4969,386805.0541,,158283.4095,704921.3894,1146680.352,1594514.532,1749476.12,1498251.648,1196540.207,1206010.504,700462.3527,649950.8224,489618.4761,478024.0993,467674.8506,421096.6486,691566.9859,4.2,1.2,3.2,,,,,,,,,0.7,,3.9,2,,1.6,2.8,5.9,5.9,7,7,,,,,,,,,5.9,5.9,7.2,5.5,5.5,3.9,3.9,5.2,5,3.6,4.5,5,3.9
,FALSE,21-Desacetyl deflazacort,C23 H29 N O5,No match,Full match,No results,-2.94,399.2034,400.21067,15.909,2579133.561,9,70.5,8.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,442235.2412,974460.9577,,,,2579133.561,,2368113.733,,,,,2181650.031,1773148.98,,,,,,,,,,,,,,,,,,4.7,5.5,,,,5.3,,7.5,,,,,6.4,6.4,,,,,,,,,,,,,,,,,,,,,,4.2,,8.3,
,FALSE,Actinonin_BTM02734,C19 H34 N3 O5,No match,No results,Full match,-0.98,384.24947,385.25649,18.912,2577157.452,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,812430.2921,,572061.2845,2577157.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3.9,4.2,,,,,,,,,7.9,,,,,,,,,,,,,,
,FALSE,NP-004036,C12 H22 O4,Full match,Full match,No results,0.09,230.15183,231.15909,19.645,2575966.446,4,81.8,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,2575966.446,,,,,,,241692.5011,,,,,437855.7768,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,7.9,,,,,8.5,3.6,,,
,FALSE,Rotamicillin,C28 H31 N5 O5 S,No match,No results,Full match,4.41,549.20701,550.21424,7.183,2575881.648,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,48485.87591,,,2575881.648,1272890.47,2019292.808,,390262.61,528765.6696,,,191342.6848,150505.3489,,,,,,,,,,,,,,,,,,,2.2,,,6.4,9.1,4.2,,8.5,6.6,,,4.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.3,4.1,5.2
,FALSE,NP-018946,C21 H26 O4,No match,Full match,No results,0.01,342.18311,343.19039,18.326,2568366.361,8,83.7,66.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,2568366.361,1512529.367,887833.9208,,,,,114634.6129,,,,,,,,,,,,,,,,,,,,,,,,5.9,3.7,3.4,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Sulfamethazine/sulfadimidine,C12 H14 N4 O2 S,Not the top hit,Not the top hit,Full match,-1.73,278.08326,296.1171,14.908,2567683.704,14,77.5,48.6,No matches found,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,,,,,,,,,,,2567683.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,
,FALSE,Sphingosine (d18:1),C18 H37 N O2,Full match,Full match,No results,0.37,299.28254,300.28986,18.993,2563485.667,2,80.1,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,688231.4585,,868565.9107,2563485.667,574396.2453,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,6.1,5.9,3.4,,,,,,,,,,,,,,,,8.2,8.2,,,,,,,,,,,,,
,FALSE,"4,7-diphenyl[1,10]phenanthroline",C24 H16 N2,No match,Full match,No results,-3.4,332.13022,333.13749,18.121,2560796.437,8,77.7,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,344798.9523,,,1702512.155,,,2063279.277,,,,,2184328.986,2560796.437,256497.954,,,,,,,,,,,,,,,,,,7.4,,,5.3,,,8,,,,,5.3,4.2,,,,,,,,,7.9,,,,,,,,,,,,
,FALSE,(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid,C15 H20 O3,Not the top hit,Full match,No results,-0.23,248.14119,249.14849,15.112,2557578.681,6,80,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,2557578.681,,414174.1503,,,,254359.3421,,,,,,,,746360.6649,,,1037174.224,2138818.165,1911427.057,1323149.425,1056324.694,578055.8544,844612.8582,,416065.1758,665014.5527,371508.777,378377.4382,,,3.2,,3,,,,2.5,,,,,,,,7.2,,,3.2,5.3,7,,,2.2,,,,,,8.6,7,7.2,7.7,,4.7,6.6,4.7,5.2,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,0.1,251.22494,252.23222,22.162,2557288.506,1,71.9,69.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,400691.5201,,805007.9119,1977100.899,989029.6191,,,,,734834.1823,,,,,,2557288.506,,,,,1188284.592,,,,,128768.9996,,,,,,3.6,,3.9,8,6.1,,,,,5,,,,,,4.2,,,,,,,,,,,,,3.2,,,,,6.5,,,,,,,2.1
,FALSE,Herbimycin A_BTM02576,C30 H44 N2 O9,No match,No results,Full match,3.99,576.30698,577.31425,23.322,2553161.33,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,1179771.006,,1892434.354,1711826.036,2517400.55,1446926.75,1334748.435,1023122.788,2553161.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.6,9.1,9.7,8.6,8.6,8.6,9.7,,,,
,FALSE,NP-008442,C32 H39 N O4,No match,Full match,No results,-3.65,501.28608,502.29336,14.118,2552311.617,1,64.8,66.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,2552311.617,,174121.6157,,,,,,,,,,172847.7901,,,,,,,,,,,,,,,,,,,6.4,,3.6,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"N-{[(1S,4S,6S)-4-{2-[Benzyl(methyl)amino]-2-oxoethyl}-6-isopropyl-3-methyl-2-cyclohexen-1-yl]methyl}isonicotinamide",C27 H35 N3 O2,No match,Full match,No results,-1.06,433.27247,434.27974,22.573,2551754.297,1,74.1,53.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,832458.6914,,,,1035829.278,,,2551754.297,,,,965899.3456,,,,,,,,,,,,,,,,,,,,0.7,,,,9.1,,,1,,,,1.7,,,,2.3,,,,,,,,,,,,,,,,,,,,
,FALSE,A-836339,C16 H26 N2 O2 S,Not the top hit,Full match,No results,2.43,310.17225,311.17953,21.69,2550392.009,3,75.4,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,2386588.125,,,,2105671.676,1267515.511,,1532447.88,,1964345.914,2550392.009,819628.7919,2105337.58,,,831811.5697,1021907.933,,,,,,,,,26106.51424,12443.25458,,,,,8.6,,,,5.3,4.2,,8.6,,8,4.2,8.3,6.4,,,8.3,8.6,,,,,,,,,,,,,,,,,6,3.8,,,7.2,7.2,7.7
,FALSE,Spiroxamine,C18 H35 N O2,Full match,Full match,No results,0.37,297.26689,298.27417,19.923,2550251.311,3,85,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,2550251.311,,,,2102945.254,1936018.329,2077364.422,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,5.3,4.8,5.9,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,
,FALSE,Trihexyphenidyl,C20 H31 N O,Full match,Full match,No results,0.17,301.24062,302.24789,22.19,2549119.425,1,76.3,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,238286.9769,,,,,,957720.5536,,,,812539.926,1558817.4,2549119.425,1384033.543,1593515.002,1131231.729,2259782.361,,,,,,281481.1104,,,,,,,,,7.9,,,,,,8.8,,,,6.6,3.2,3.2,8,3.7,8.6,5.3,,,,,,,,,,,,,,2.5,,,,,,,,,,,,4.2
,FALSE,5?-Dihydrotestosterone,C19 H30 O2,Not the top hit,Full match,No results,0.24,290.22465,291.23193,21.859,2547659.848,1,79.6,74.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,121280.0899,2547659.848,,68083.38846,,,75185.54991,,65097.69688,92803.64876,71534.56424,,,,,,,,,,,,,,,,,,,,,3.8,3.2,,,,,,,,,,1.6,,,1.6,,2.2,2.7,5.4,,,,
,FALSE,Tridemorph,C19 H39 N O,Full match,Full match,No results,0.24,297.30324,298.31051,23.94,2546843.876,1,83.8,52.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,320835.6407,,,,,,,,,,,,,,,,281353.5588,390337.9381,,,,,2546843.876,,,,1104344.347,1306321.468,682715.7303,542225.0014,780262.7032,4.1,,,,,,,,,,,,,,,,6.8,2.5,,,,,,,,,,,,,3.2,,,,4.8,3.2,2.3,3.9,6.6,,3.4,,
,FALSE,Honokiol,C18 H18 O2,Not the top hit,Invalid mass,Full match,-0.1,266.13065,289.11987,18.748,2546335.043,16,77,8.8,No matches found,Single match found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546335.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,
,FALSE,Cefotetan_BTM00199,C17 H17 N7 O9 S4,No match,No results,Full match,0.34,590.99726,592.00453,16.313,2541408.724,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,2541408.724,,,,824877.7013,,1462299.114,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,5.5,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,(2E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide,C17 H17 N O,Not the top hit,Full match,No results,-0.07,251.131,252.13827,20.724,2541297.603,4,67.3,43.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,1344328.226,381747.0747,290318.0321,,2541297.603,51346.99955,,478684.3396,542805.2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.7,6.8,,1,5.4,,3.4,4.5,,,,
,FALSE,1-Linoleoyl glycerol,C21 H38 O4,No match,Full match,No results,0.36,354.27714,355.28442,20.681,2540338.07,1,79.4,74.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,559889.8661,306182.2612,,937009.6049,812150.7223,,1464088.235,1944598.992,761560.7745,2540338.07,979162.8125,,,,,,,,,,,28706.50925,,,,,,,,,,8.8,3.6,,2.8,7.2,,4.8,3.7,4.5,1.5,4.5,,,,,,,,,,,,,,,,,,,5.4,,1,,7.7
,FALSE,7-Hydroxycoumarine,C9 H6 O3,Full match,Full match,No results,0.09,162.03171,163.03899,19.961,2540150.246,3,83.1,51.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,523063.7617,,,1693881.005,,,,,,,,2127265.607,,2540150.246,,,,,,,1865622.069,,,,,,,,,,,5.5,,,9.7,,,,,,,,7.5,,8,,,,,,8.8,9,,,,,,,,8.6,,,,,,,,,
,FALSE,Cannabigerolic acid,C22 H32 O4,Not the top hit,No results,Full match,0.31,360.23017,361.23755,16.831,2538389.916,0,,,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,1404289.568,,,,796060.9037,,,,,,,,2104379.511,,2538389.916,,,,,,,,,,,,,,,,,7,,,,3.4,,,,,,,,2.6,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Xenysalate_BTM03173,C15 H12 O4,Not the top hit,Partial match,Full match,0.01,256.07356,257.08084,11.64,2536716.578,12,81.9,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,2536716.578,1266560.963,,,,,,,,704443.2308,781980.4234,946873.7218,,2256670.541,,1542777.369,1710963.61,,,,,,,,,,,,,,,3.2,4.2,,,,,,,,2.3,6.1,3.4,,5.9,,5.3,1.5,,,,,,,,,,,,,,,,,,,,1.2,5.2,,2.8
,FALSE,2-Methylbenzophenone,C14 H12 O,Full match,Full match,No results,-0.01,196.08881,197.09608,18.018,2535323.677,3,72.3,51.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,2535323.677,1435451.126,,,480059.2481,,,,,,88697.84745,,,,,,,,,,,,,,,,,,,,,7,4.8,,,,,,,,,,,4.5,,,,,,8.2,,,8.3,
,FALSE,"5-Ethylcyclohexane-1,3-dione",C8 H12 O2,Full match,Full match,No results,0.49,140.0838,141.09107,7.116,2531714.624,2,66.9,8.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,118794.0445,,,,,,,,,,,,,,,,,,,,447855.3547,,2412657.099,285692.4377,,,425579.5863,,,,,5.4,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,4.1,,3.7,3,,,1.4,,,,,,
,FALSE,Ethyl myristate,C16 H32 O2,Full match,Full match,No results,-0.39,256.24013,257.24741,27.937,2529913.89,1,89.4,55.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,2529913.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Isobornyl methacrylate,C14 H22 O2,Not the top hit,Full match,No results,0.04,222.16199,223.16927,16.813,2524705.233,2,83.9,78,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,2524705.233,,,807270.1271,,,,,,981896.5112,,,974754.9101,1678145.351,209411.3044,754635.7076,,,,357658.9052,,,,,,,,,,,,8,,,5,,,,,,3.9,,,,,,,,,,,3.9,4.2,3,3.4,,,,4.7,,,,
,FALSE,Terpestacin,C25 H38 O4,Not the top hit,Full match,No results,0.13,402.27706,403.28434,18.908,2524395.312,1,63.4,46.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,2524395.312,,2386134.258,,,,,1242749.207,,1076421.52,323825.3302,,,,,,,,,,,,,,,,,,,,,8,,8.6,,,,,2.1,,3.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,5?-Dihydrotestosterone,C19 H30 O2,Not the top hit,Full match,No results,0.42,290.2247,291.23198,20.557,2523560.507,1,79.7,61.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,770611.7791,350348.4934,895849.3077,,,,2523560.507,1137112.209,,,,,,,,,2138530.218,2414386.613,2266279.198,815887.2081,,,,,,,,,,,715452.2927,9.3,6.8,6.6,,,,5.9,8.6,,,,,,,,,5.9,5.3,5.9,6.1,,,,4.3,,,,6.5,,,,,,,,,,,1.7,,,,
,FALSE,5-Fluoro AMB metabolite 2,C19 H27 N3 O4,No match,Full match,No results,-0.22,361.20008,362.20768,15.177,2512349.33,3,74.8,71.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,590964.2042,465684.7201,703485.5658,,,,,2512349.33,,,1005416.708,,1981755.278,,,,,,,,,,,,,,,,,,,2.8,1.7,0.7,,,,,6.4,,,7,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Pentamidine,C19 H24 N4 O2,No match,Not the top hit,Full match,-4.29,340.18847,341.19499,15.696,2511959.839,13,82.4,9.1,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,88728.57678,2511959.839,1424962.781,1383324.772,,1169414.444,,,,,1002683.116,,,,,,,,,,,,,,,,,,,,,8.7,7,7,,,,,,,,,2.1,,4.2,,,,,1,,,,5,
,FALSE,"1-(acetyloxy)-3-hydroxy-6,8a-dimethyl-7-oxo-3-(propan-2-yl)-1,2,3,3a,4,7,8,8a-octahydroazulen-4-yl 4-hydroxybenzoate",C24 H30 O7,No match,Full match,No results,-0.17,430.19908,431.20618,16.548,2503910.826,12,80,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,693008.9555,1421838.925,,976902.3811,788969.6057,801662.5693,,,,1279420.094,1380612.121,1333297.554,,,,263022.8181,,,,425414.7647,2349312.154,2503910.826,,,,,,,,,,8.8,5.3,,5.5,5.5,8.3,,,,2.6,2.6,3.2,,,,7.9,,,,3.6,8.6,8.6,,,,,,,,,,,,,,,,,,8.8,,8.3,
,FALSE,Zerumbone,C15 H22 O,Not the top hit,Full match,No results,-0.16,218.16703,219.17431,1.458,2503417.657,4,76,72.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,23830.9244,,614407.6039,90330.85911,,,,,93876.93028,,711791.2004,,,,,1003455.637,,,944246.3316,,,,962061.5679,2503417.657,,,1748325.265,188956.4389,,,,5.4,,3.4,3.8,,,,,7.1,,4.5,,,,,3.2,,,3.4,,,,,,,,,,,,2.8,3.7,,,3.2,3,,,,2.8,,3
,FALSE,2-Methylbenzophenone,C14 H12 O,Full match,Full match,No results,0.07,196.08883,197.09611,17.525,2502707.947,5,77.8,58.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,253103.3256,,2502707.947,,,,,,,,,,,46019.71503,,,,,,,,,,,,,,,,,,7.4,,8.6,,,,,,,,,,,,,,,,,,,6,,,,
,FALSE,Deoxynivalenol,C15 H20 O6,No match,Full match,No results,0.36,296.1261,297.13337,16.211,2498794.806,7,79.3,74.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1625649.264,1936660.755,1958315.58,586591.131,700866.351,645164.0163,1060118.944,,,559165.2007,845050.0566,882919.896,,710239.3838,,534927.9991,,572786.9078,549171.0239,1040983.478,2299673.339,2498794.806,1877759.528,1791942.153,1887416.314,1841563.158,2370680.505,2274758.665,1991938.594,,1760873.745,8.6,4.8,8.6,5,5,5.5,4.2,,,5,5,5.5,,8.8,,6.6,,4.5,3.9,3.7,8.6,7,,,,,,,,,8.6,7,8.6,8.6,7,8.6,8.6,,7.5,4.5,4.5,8.8,6.1
,FALSE,2-(1H-indol-3-yl)-3-[4-(trifluoromethyl)phenyl]acrylonitrile,C18 H11 F3 N2,Unused,Full match,No results,4.05,312.0887,313.09597,15.886,2497750.55,13,83.3,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,489775.4251,,2213056.705,,,,,,,,,,,,,838348.0898,326224.5765,,,2497750.55,1163403.856,606327.6277,826646.0919,812894.3257,918606.5706,1661290.133,1201213.552,1216236.578,989499.9117,1121683.846,,4.5,,8.6,,,,,,,,,,,,,2.8,7.4,,,7,4.8,,,,,,,,,5,5.5,5,7.2,7,7,7,6.4,7,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.08,251.22489,252.23217,20.984,2492118.535,1,75.4,71.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,462260.12,,,,,,,,,,,,117251.9467,,,861122.8726,807767.635,843610.7002,,,,,2492118.535,2446802.441,1178211.752,,,,,,,3.9,,,,,,,,,,,,8.2,,,7.2,7.2,,,,,,,,,7.2,,,,,8.6,8,4.8,,,,,
,FALSE,Monoolein,C21 H40 O4,Not the top hit,Full match,No results,0.41,356.29281,357.30008,21.619,2489354.345,2,79.5,74.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,1728716.097,,,,,,1300878.543,1571107.766,2489354.345,,,2351583.638,,1549178.365,,,,,,,,,,,,,,,,,,1,,,,,,8.6,8,6.4,,,7.5,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"1,4-dihydroxyheptadec-16-en-2-yl acetate",C19 H36 O4,Full match,Full match,No results,0.55,328.26154,329.26897,22.089,2486417.873,14,86.1,53.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,540288.5939,,,,561120.5543,,964546.8237,278935.1045,418883.3817,411653.1394,,496058.6627,,,,,,,,,,,,,,,,,,,,8.8,,,,8.8,,8.8,8.5,7.9,8.5,,8.8,,,,,,,,,,,,,,8.2,,5.4,,,,,,,,,,,,7.5,,,
,FALSE,octadec-9-ynoic acid,C18 H32 O2,Full match,Full match,No results,0.37,280.24033,298.27417,19.915,2486231.396,3,82,76.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,,,,,,,,,,,,2486231.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,
,FALSE,JWH-198,C26 H26 N2 O3,No match,Invalid mass,Full match,-0.2,414.19426,415.20154,18.991,2485802.318,9,89.7,9.5,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1251272.63,,2485802.318,,,,,,,,,,,,,,,,551162.8185,,,,,,,,,,,,,8,,2.6,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Cannabigerol,C21 H32 O2,Full match,Partial match,Full match,0.64,316.24043,317.24771,17.365,2483048.322,8,91.5,82.9,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,2483048.322,,70871.83821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4.9,,,,,,,,,,,,,,,,,,,,,
,FALSE,Pestalotin,C11 H18 O4,Full match,Full match,No results,-0.04,214.1205,215.12778,13.424,2481606.934,3,76.7,57.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1063126.471,,386368.9177,,,,,,,,,,,,,,,,,,1557292.621,478845.3406,,284096.5051,596255.1651,1240826.824,1475239.421,2042480.98,2481606.934,2390000.906,588146.0854,5.3,,2.5,,,,,,,,,,,,,,,,,,7.5,3.9,2.7,,,,,,,,,0.3,4.5,7,7.5,7.5,7.5,7.5,6.1,,,3.9,
