Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Partial match,Full match,1.49,300.20938,301.21665,20.18,1317449.465,10,80.6,50.4,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,1009906.386,,575591.4918,760939.0002,1149054.479,,630417.8663,741500.5388,1165582.528,694338.4803,,607665.5356,619777.6715,612560.2149,652016.6499,929754.2649,1083867.859,787046.7983,1317449.465,,,,,,,,,,,,,2.6,,7.2,3.2,3.7,,3.4,3.7,3.7,8.6,,3.9,3.9,3.4,3.9,3.2,2.6,2.1,2.6,,,,,,,,,,,,,,,,,,,,,3.4,3.2,
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Partial match,Full match,0.6,300.20911,301.21639,18.963,11087912.65,7,89.8,82.3,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,177667.6547,,582220.7463,2927446.775,,,,,,,2006853.21,11087912.65,,,1731581.259,,,,,3368471.761,,,,,,,,,,,,4.7,,7.2,6.2,,,,,,,5.1,5.1,,,4.2,,,,,4.6,,,,,,,,,,,,,,,,,,,,3.7,,5.9
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Partial match,Full match,0.49,300.20908,301.21636,20.402,646458.1113,10,88.5,81.3,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,482973.3532,,272694.718,,,,362591.0731,400483.4593,,646458.1113,597110.7757,433493.1221,324906.9599,393788.8705,409967.009,447209.8425,287391.2031,272696.8785,392963.9899,,,,,,,,,,,,,4.5,,4.1,,,,2.8,1.7,,3.9,2.3,3.9,4.5,6.6,4.5,2.3,1.4,2.5,1.2,,,,,,,,,,,,,,,,,,,,,4.1,,3.9
,FALSE,Methandrostenolone,C20 H28 O2,Full match,Partial match,Full match,0.58,300.2091,301.21638,20.15,379480.3151,7,86.5,79.9,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,366585.2879,,,,,,,279772.5936,340057.6054,,379480.3151,,,,,,,,,,,,,,33819.51498,,,,,,,6.1,,,,,,,3,6.1,,1.7,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,6.3
,FALSE,Methandrostenolone,C20 H28 O2,Full match,Partial match,Full match,0.47,300.20907,301.21635,18.818,3207628.447,7,90,82.4,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,1742328.194,,,,,,,2250990.31,,,3207628.447,,,,,224332.6762,2499629.927,,,,,,,16311.93682,,,,,,,,6.4,,,,,,,2.4,,,1.3,,,,,7.9,8.4,,,,,,,,,,,,,,,4.9,,,,2.4,,9.1
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,No results,Full match,0.46,300.20907,301.21635,17.776,4320125.249,0,,,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,504955.9691,,,,,,,3950940.339,,1842217.134,1197150.526,,4320125.249,,,,,,,,,,,,,,,,,,,7.7,,,,,,,3.5,,5.3,4.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Partial match,Full match,0.2,300.20899,301.21627,18.649,2499988.609,7,75.8,72.1,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,2499988.609,,,,,,,,,,498650.8652,269866.9126,,,,,,,86898.54989,,,,,,,,,,,,,4,,,,,,,,,,6.1,4.1,,,,,,,,,,,,,,,7.1,,,,,,
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Not the top hit,Full match,0.28,300.20902,301.21629,18.499,2890285.905,8,77.3,73.2,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,2890285.905,,,,,,,,,,,,,,,,,,858235.9907,1704300.985,,,,,,,26368.99861,,,,,7.8,,,,,,,,,,,,,,,,,,8.6,5.3,,,,,,,,,,,,,,,6.5,,,,,,
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Invalid mass,Full match,0.09,300.20896,301.2162,17.46,423873.7055,2,79.1,60.5,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,157560.9825,284753.9039,,,,,,45681.05274,,423873.7055,,,,,,,,,,,,,,,,23777.9612,,,,,,2.5,7.4,,,,,,6.5,,3.9,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,3,,3.4
,FALSE,Methandrostenolone,C20 H28 O2,Not the top hit,Partial match,Full match,0.09,300.20896,301.21623,14.513,208348.5785,10,77.5,8.9,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,90058.87054,,,,,,,,,208348.5785,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,6.8,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,
,FALSE,Methasterone,C21 H34 O2,Not the top hit,Partial match,Full match,0.84,318.25615,319.26342,20.406,2363765.818,5,86.6,80,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,2363765.818,,,1194848.49,,,889432.8062,,,,,,,,,,,,847934.2459,,,,,,,,,,,,,7.8,,,7,,,7,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,5.9,7
,FALSE,Methasterone,C21 H34 O2,Not the top hit,Partial match,Full match,0.76,318.25612,319.2634,19.818,1782362.708,5,86.9,80.2,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,1782362.708,,1562576.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methasterone,C21 H34 O2,Full match,Partial match,Full match,0.68,318.2561,319.26337,20.416,1131141.548,6,85,78.8,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,892625.5862,712053.4038,,774915.3246,351940.9063,,523309.7548,704988.8354,1081464.588,,1131141.548,,,,,,69565.63735,,,,,,,,,,,,,,,7,3.7,,3.7,5,,5,9.1,7,,5.9,,,,,,,,,,,,,,2.2,,,,,,,,,,
,FALSE,Methasterone,C21 H34 O2,No results,Partial match,Full match,-3.6,318.25473,319.2631,19.891,133128.7729,5,82.5,9.1,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,133128.7729,27526.40077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,6.8,6.5,,,,,,,
,FALSE,Methasterone,C21 H34 O2,Full match,Invalid mass,Full match,-1.24,318.25548,319.26314,20.136,241007.8541,1,64.4,8.2,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,241007.8541,,,,,,,,,,,,,,,,,,,,16427.74948,,,75110.42025,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,3.8,,,,
,FALSE,Methasterone,C21 H34 O2,No match,Partial match,Full match,0.23,318.25595,319.26323,20.163,660709.9855,6,84.7,9.2,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,156702.6904,,,,,,,,,660709.9855,,,,,,,,,,309194.7309,,,,17359.66113,10861.32577,,,,,,,2.5,,,,,,,,,1.2,,,,,,,,,,2.3,,,,,,,,,,,,6.5,4.9,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,Partial match,Full match,-0.86,414.31304,415.32066,20.389,9551814.934,2,82.6,51.6,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,1483127.05,,9551814.934,,,,,,,,,589834.5842,,,,,,,,,,,,26856.56525,,,45032.81793,,,,,2.1,,7.8,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,2.2,,,4.3,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Full match,Partial match,Full match,0.12,414.31345,415.32072,20.481,8662844.734,2,82.8,65.6,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,446653.4368,,1693100.465,1439573.152,1518923.206,265641.4237,7255361.84,8662844.734,4608529.861,5295676.228,5005307.834,,,,,1500877.291,1549377.735,,,,,,,91283.20896,,,,,14140.15789,,,8.8,,7,7,5.9,0.9,7.8,7.8,7.3,7.3,7.8,,,,,4.8,5.3,,,,,,,,,,,,,,,2.2,,,,,2.7,,,9.5,7.3,7.3
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,-0.2,414.31331,415.32061,19.773,1911346.043,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,1817178.7,1251544.079,,1087315.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.8,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.5,,
,FALSE,Methenolone enanthate,C27 H42 O3,Full match,No results,Full match,-0.09,414.31336,432.34721,18.773,101821827.6,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,72381036.25,101821827.6,,,,,,,,,,,,,,96273873.63,,,,,,,,,,,,,,,,8.9,8.9,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,0.08,414.31343,415.3209,19.671,8808080.248,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,1174635.495,,,1488155.396,,,,,,,,,,328051.6406,,,,,,,86435.72734,,8808080.248,,,,,,,,,4.2,,,4.2,,,,,,,,,,8.8,,,,,,,,,,,,,,,6.5,,5.7,,,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,0.11,414.31344,415.32069,20.407,3784829.137,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,1661993.999,,3236377.511,2279407.284,2705034.485,,2575658.454,3784829.137,1660855.423,1997320.265,1716651.376,,,,932152.7666,2571007.354,1958916.683,2334788.182,3090671.716,,,28056.61631,,,,,,,,,,5.9,,7.8,7.8,7.8,,7.8,7.3,7,10,7,,,,3.2,5.7,5.7,7.3,7.3,,,,,,,,,,,2.7,,,,,,,,,,9.5,8.6,9.1
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,0.01,414.3134,415.32054,20.179,667398.8522,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,667398.8522,,,,,197673.1945,,,,,,251496.0027,,,,,,,,,,99712.41583,,,,48075.69657,,,,,,5.5,,,,,1.4,,,,,,3.6,,,,,,,,,,,,,,,,,,2.2,,,,1.6,,3,,4.7
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,-0.26,414.31329,415.32062,19.361,8617223.916,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,776154.9034,,220135.8694,,362958.5148,,,,,,,,,,,,,,,8617223.916,,,,,,,,,,,,3.7,,3,,6.1,,,,,,,,,,,,,,,7.3,,,,,,,,,0,,,,,,,,,,,6.3,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Full match,No results,Full match,-0.07,414.31337,415.32057,19.983,3709918.49,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,1043841.835,271715.7237,363477.9818,,,,,,,,,,,,,588296.1209,3709918.49,,,,1363022.652,,,,,,,,,,,7.5,3,6.6,,,,,,,,,,,,,8.3,3.5,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,0.04,414.31341,415.32034,20.16,106279.0076,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,106279.0076,,,30226.90846,46725.80766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,8.2,7.6,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,No results,Full match,-0.51,414.31318,415.32033,19.564,2747840.972,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,125210.3513,,,,,,2747840.972,,,,,,,435185.2462,,,,,,,,,,,,,,,,,,5.8,,,,,,8.9,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,Full match,Invalid mass,Full match,-0.08,414.31336,415.32066,20.044,5553714.835,1,63.4,46.9,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,513612.0262,,406658.7914,,3874485.782,,655403.4136,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,4.5,,7.3,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,1.8,7.5
,FALSE,Methenolone enanthate,C27 H42 O3,Full match,Partial match,Full match,0.02,414.3134,415.32069,20.124,11103279.81,1,70.9,44.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,106786.736,456253.8935,226750.7872,1764104.816,1344436.003,2918047.263,1442216.519,1636565.027,2262751.788,,11103279.81,4767908.577,1249457.95,941060.6978,1031600.154,,,,,,,,10202.80236,,,,39774.39987,,,,,1.1,1.2,3,4.8,3.2,1.8,2.1,2.1,2.4,,4,3.5,2.1,3.2,2.6,,,,,,,,,,,,,,,,3.3,,,,8.7,,,4.7,1,
,FALSE,Methenolone enanthate,C27 H42 O3,Not the top hit,Partial match,Full match,-0.66,414.31312,415.3204,18.116,940577.7969,2,82,51.3,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,805653.9165,,,,,,,,,,,,,940577.7969,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,2.6,,,,,,,,,,6.8,,,,,,,,,,,,,,,,
,FALSE,Methenolone enanthate,C27 H42 O3,No match,No results,Full match,0.13,414.31345,415.32073,8.956,85924.10869,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,36190.97987,,,25616.87109,,,,,,,85924.10869,,,,,,,,,,,,,,,,,,,,,7.6,,,7.6,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methionine sulfoximine,C5 H12 N2 O3 S,Not the top hit,Invalid mass,Full match,3.63,180.05752,181.06479,17.446,2498010.057,4,73.2,46.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,1528213.985,,642876.2209,181793.8497,917181.8384,,,,205365.5097,845076.0225,942263.3286,1028114.127,469718.8017,729041.9282,,119672.9289,88969.17969,126315.6842,2198912.994,2269309.178,2286862.316,2107487.9,2245127.49,2498010.057,1047668.515,1935875.088,2334088.62,848585.5947,1673734.578,,,6.4,,6.1,8.5,4.8,,,,5.8,6.4,4.2,8.6,7.7,8.6,,4.7,8.7,7.9,9.5,8.9,,,,,,,,,7.8,9.5,9.5,9.5,7.5,9.5,7.8,8.6,8.6,,8.3,8.6,6.4
,FALSE,Methionine sulfoximine,C5 H12 N2 O3 S,Full match,Invalid mass,Full match,3.18,180.05743,181.06478,15.316,1152047.034,10,68,67.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,646299.6561,523829.783,,,449245.4418,,313307.098,,549863.9637,966304.2613,710113.3105,1013428.162,,436320.4259,,211106.8454,,564761.6832,,520731.1575,504847.7734,1152047.034,,155736.9979,230918.8788,77378.47162,259584.1501,127850.5929,148067.5373,210779.3801,,1.7,1.2,,,3.4,,7.2,,2.8,3.7,7.5,3.2,,7.7,,6.8,,4.5,,3.9,7.7,4.8,,,,,,,,,,2.5,6.3,1.1,7.4,2.5,6.8,6.8,,,2.8,,1.7
,FALSE,Methionine sulfoximine,C5 H12 N2 O3 S,Not the top hit,Invalid mass,Full match,2.47,180.05731,181.06479,15.351,850665.9898,12,73.9,8.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,850665.9898,,469239.2508,,,,166219.3926,,,,,,,,89977.72237,,,,,,,,,,,,,,,,,2.1,,1.7,,,,,,,,,,,,5.8,,,,,,,,7.1,,,,
,FALSE,Methionine sulfoximine,C5 H12 N2 O3 S,Full match,Invalid mass,Full match,3.1,180.05742,181.06482,14.873,117736.4705,4,80.7,50.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,63048.55861,74889.5555,29482.86814,46984.94249,117736.4705,38005.94258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,4.9,6.5,7.1,3,7.1,,,,,,
,FALSE,Methoxatin,C14 H6 N2 O8,No match,Invalid mass,Full match,3.44,330.01355,331.02083,19.078,763640.1384,1,68,47.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,374948.8201,763640.1384,,347154.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,8,,7.2,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.7,8.3,7.7
,FALSE,"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate",C14 H22 O6,Not the top hit,Full match,No results,0.36,286.14174,309.13097,8.812,5954434.282,16,83.2,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,,,,,,,,,5954434.282,5396291.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.4,,,,,,,,,,,,,,,,,,,,,
,FALSE,"methyl 2-{[(5-oxo-2,3-dihydro-5H-pyrimido[2,1-b][1,3]thiazol-6-yl)carbonyl]thio}benzoate",C15 H12 N2 O4 S2,No match,Full match,No results,-3.59,348.0226,349.02987,5.695,3870891.357,3,78.7,49.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,2560801.553,2624781.182,1397866.709,326997.0221,387939.0558,356649.0086,1396051.608,851113.6927,1095719.233,591935.201,1339794.921,167365.254,1139457.644,1342401.769,3357931.673,1507591.416,1779153.065,1633305.407,1929035.432,3870891.357,75341.64531,71116.42668,,34365.44858,,86190.5158,,,65134.35856,,,6.2,5.1,4.8,5,6.6,8.8,5.3,5.3,4.8,3.4,5.3,5.8,9.1,7,6.2,5.9,7,7,6.2,5.7,3.3,6.5,,,,,,,,,,7.1,,4.3,,,6.5,,,5.3,5.9,4.8,6.4
,FALSE,Methyl 3-acetoxyurs-12-en-28-oate,C33 H52 O4,No match,Full match,No results,-0.1,512.38651,513.39379,20.369,256570.0919,1,61.5,46.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,141787.3951,103224.3748,,,86085.95338,,,,,,,,,,,256570.0919,229925.7817,,,,,,,,,,,,,,,3.6,4.3,,,8.7,,,,,,,,,,,4.1,3.6,,,,,,,,,,,,,,,,,,,,,7.6,8.2,4.1
,FALSE,methyl 3-amino-4-(isopropylsulfonyl)-5-tetrahydro-1H-pyrrol-1-ylthiophene-2-carboxylate,C13 H20 N2 O4 S2,No match,Full match,No results,2.9,332.08741,333.09469,16.45,109085.3633,7,77.3,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,59390.61038,,,80018.45948,,103842.4502,67114.95902,109085.3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,7.1,,1.6,6.5,5.2,,,,
,FALSE,Methyl 3-{[4-(trifluoromethyl)-2-pyrimidinyl]oxy}-2-thiophenecarboxylate,C11 H7 F3 N2 O3 S,No match,Full match,No results,0.15,304.01299,305.02027,1.266,141098.6033,1,67.2,8.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,40866.27946,,,,,,,,,,,,,,141098.6033,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methyl Violet,C24 H27 N3,Full match,Full match,No results,0.19,357.22057,358.2279,19.541,177877046.5,4,88.1,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,21605557.29,16538629.13,13992377.25,42412651.09,28166838.28,35163459.71,,,45220658.03,,,,,28211822.38,177877046.5,22314123.04,34131209.65,,,,,,,,,,,,,,,8.9,7.8,9.5,8.9,9.5,8.9,,,9.5,,,,,8.9,6.7,9.5,9.5,,,,,,,,,,,,,,,,,,,,8.9,8.9,6.7,9.5
,FALSE,Methyl Violet,C24 H27 N3,Full match,Full match,No results,0.14,357.22055,358.22782,19.294,59307279.19,4,90,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,59307279.19,29389911.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methyl Violet,C24 H27 N3,Full match,Full match,No results,0.41,357.22064,358.22787,19.917,3094055.204,4,88.6,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,3094055.204,2258137.063,1563580.077,1877290.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Methyl Violet,C24 H27 N3,Full match,Full match,No results,0.41,357.22064,358.22792,17.404,12362420.54,4,88.3,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,231695.3874,6299782.245,4044405.132,2937003.839,12362420.54,591477.7632,2934754.959,1985685.222,1603281.25,2005727.826,2249072.615,,,,,,,,,,,,,,,,,,,,,4.1,9.5,,,,,,,,,9.5,8.9,9.5,8.3,9.5,7.3,9.1,9.5,9.5,,,,
,FALSE,Methyldesorphine [INN:BAN:DCF],C18 H21 N O2,Not the top hit,Not the top hit,Full match,-0.04,283.15722,284.16449,14.318,199698.037,3,70.7,49,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,86534.5606,177839.5951,91873.60944,46123.91359,160228.1269,,120890.2822,199698.037,82402.02861,166080.2712,100266.636,,,,,,,,,,,,,,,,,,,,,6.5,6.8,,,,,,,,,6.5,6.5,6.8,,2.5,2.5,3.8,1.4,3.3,,,,
,FALSE,Methylene blue cation,C16 H18 N3 S,No match,Invalid mass,Full match,4.56,284.12344,285.13071,19.768,158941.2605,10,77.4,8.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,65133.88598,78416.11008,158941.2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,2,,,,,,,,
,FALSE,Methylene blue cation,C16 H18 N3 S,No match,Invalid mass,Full match,4.94,284.12355,285.13082,19.891,50164.0701,2,78.5,8.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,17711.39628,,,,,,,,50164.0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,6.5,,,,
,FALSE,Methylphenidate,C14 H19 N O2,Not the top hit,Partial match,Full match,-0.19,233.14153,234.14884,15.168,11706868.78,2,76.6,72.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,1163570.472,1641366.51,,11706868.78,6232326.271,6308413.78,,,797240.4106,221570.6605,2212171.35,,1261382.673,889152.4342,,,,,85068.2683,,,,,,,,,,,,,8.6,3.7,,8.4,8.9,8.9,,,3.7,1.4,4.6,,4.2,5.3,,,,,,,,,,,,,2.7,,,,,,,5.1,7.8,,8.6
,FALSE,Methylphenidate,C14 H19 N O2,Not the top hit,Partial match,Full match,0.02,233.14158,234.14886,17.026,5293056.677,7,81.4,63.8,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,294162.8059,1836678.063,5293056.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,4.8,7.8,,,,,,,,,,
,FALSE,Methylphenidate,C14 H19 N O2,Full match,Partial match,Full match,-0.11,233.14155,234.14883,15.611,5508724.933,7,80.7,62.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,476442.1857,,,,,,,,,,,,,,,,,,,380667.6577,5508724.933,16776.82983,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,8.2,,,,,,,7.9,,
,FALSE,Methylphenidate,C14 H19 N O2,Not the top hit,No results,Full match,-0.06,233.14156,234.14884,1.295,1444712.073,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,374106.2131,,822007.1539,,,,84487.23755,,,,,,258976.7059,,,,,,891114.0414,,,,1204282.862,1444712.073,,,126796.1248,150370.4048,,665861.4109,,7.2,,3.2,,,,6.5,,,,,,3,,,,,,3.2,,,,,,,,,,,,7,6.4,,,7.9,7.4,,6.1,,,6.8,,3.4
