"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",391621.815592212,"kasane (recreational) surface water"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",712946.866977482,"glen valley (reclamation) surface water"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",731421.179332249,"glen valley (recreational) surface water"
7735,"Lynestrenol","C20 H28 O",0.44,284.21414,285.22142,21.056,"kps_pharmaceuticals_oct22",853199.734062616,"lotsane dam surface water"
4549,"Lynestrenol","C20 H28 O",0.4,284.21413,285.2214,22.065,"kps_pharmaceuticals_oct22",2074254.27038429,"francistown wwtp surface water"
4549,"Lynestrenol","C20 H28 O",0.4,284.21413,285.2214,22.065,"kps_pharmaceuticals_oct22",480408.286419502,"maun wwtp (main) waste water"
7014,"Maculosin","C14 H16 N2 O3",-2.3,260.11549,261.12277,16.311,"kps_pharmaceuticals_oct22",430857.953913747,"lecheng stream surface water"
1926,"Maculosin","C14 H16 N2 O3",0.28,260.11617,261.12344,8.817,"kps_pharmaceuticals_oct22",2048226.68963538,"palapye wwtp (eff) waste water"
808,"Maculosin","C14 H16 N2 O3",0.38,260.11619,261.12347,9.637,"kps_pharmaceuticals_oct22",609014.40404921,"palapye wwtp surface water"
1926,"Maculosin","C14 H16 N2 O3",0.28,260.11617,261.12344,8.817,"kps_pharmaceuticals_oct22",3016396.02997496,"francistown wwtp surface water"
808,"Maculosin","C14 H16 N2 O3",0.38,260.11619,261.12347,9.637,"kps_pharmaceuticals_oct22",2025659.05798868,"kasane wwtp (overflow) surface water"
808,"Maculosin","C14 H16 N2 O3",0.38,260.11619,261.12347,9.637,"kps_pharmaceuticals_oct22",10513235.6853729,"maun wwtp (main) waste water"
1926,"Maculosin","C14 H16 N2 O3",0.28,260.11617,261.12344,8.817,"kps_pharmaceuticals_oct22",4835831.94377459,"glen valley (reclamation) surface water"
808,"Maculosin","C14 H16 N2 O3",0.38,260.11619,261.12347,9.637,"kps_pharmaceuticals_oct22",2879517.8254502,"glen valley (recreational) surface water"
4532,"Manidipine","C35 H38 N4 O6",-0.29,610.27896,611.28624,19.374,"kps_pharmaceuticals_oct22",643728.791782957,"lecheng spring surface water"
4532,"Manidipine","C35 H38 N4 O6",-0.29,610.27896,611.28624,19.374,"kps_pharmaceuticals_oct22",287804.539286602,"palapye wwtp surface water"
8149,"Manidipine","C35 H38 N4 O6",-0.4,610.27889,611.28617,21.836,"kps_pharmaceuticals_oct22",317594.96790233,"kasane wwtp (overflow) surface water"
6694,"Manidipine","C35 H38 N4 O6",-0.25,610.27898,611.28626,21.927,"kps_pharmaceuticals_oct22",226232.070750113,"maun beach (after) surface water"
6694,"Manidipine","C35 H38 N4 O6",-0.25,610.27898,611.28626,21.927,"kps_pharmaceuticals_oct22",527640.24134271,"maun wwtp (main) waste water"
4532,"Manidipine","C35 H38 N4 O6",-0.29,610.27896,611.28624,19.374,"kps_pharmaceuticals_oct22",236401.515529954,"glen valley (reclamation) surface water"
4532,"Manidipine","C35 H38 N4 O6",-0.29,610.27896,611.28624,19.374,"kps_pharmaceuticals_oct22",2081455.44155366,"glen valley (recreational) surface water"
2757,"Marimastat","C15 H29 N3 O5",0.17,331.21078,332.21805,6.003,"kps_pharmaceuticals_oct22",3454488.54896748,"kasane wwtp (main) surface water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",12149719.8042033,"palapye wwtp (eff) waste water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",16305814.5303035,"palapye wwtp surface water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",9280629.00545411,"francistown wwtp surface water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",20634438.6909997,"kasane wwtp (main) surface water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",18560055.3510172,"glen valley (reclamation) surface water"
329,"Masoprocol","C18 H22 O4",0.36,302.15192,303.15919,15.511,"kps_pharmaceuticals_oct22",11145945.1897499,"glen valley (recreational) surface water"
4602,"Meclizine","C25 H27 Cl N2",1.01,390.18667,391.19395,9.896,"kps_pharmaceuticals_oct22",1140866.53490831,"francistown wwtp surface water"
4602,"Meclizine","C25 H27 Cl N2",1.01,390.18667,391.19395,9.896,"kps_pharmaceuticals_oct22",648736.326516857,"maun beach (after) surface water"
5016,"Medroxyprogesterone acetate","C24 H34 O4",0.1,386.24575,387.25297,15.956,"kps_pharmaceuticals_oct22",581586.685722041,"lecheng spring surface water"
5006,"Mefenamic acid","C15 H15 N O2",0.42,241.11038,242.11766,18.614,"kps_pharmaceuticals_oct22",697866.560618439,"palapye wwtp (eff) waste water"
5006,"Mefenamic acid","C15 H15 N O2",0.42,241.11038,242.11766,18.614,"kps_pharmaceuticals_oct22",961765.576333252,"palapye wwtp surface water"
5006,"Mefenamic acid","C15 H15 N O2",0.42,241.11038,242.11766,18.614,"kps_pharmaceuticals_oct22",1314863.33238599,"francistown wwtp surface water"
5006,"Mefenamic acid","C15 H15 N O2",0.42,241.11038,242.11766,18.614,"kps_pharmaceuticals_oct22",1829623.2923777,"glen valley (reclamation) surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",20820955.7557262,"palapye wwtp (eff) waste water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",28372152.9233208,"palapye wwtp surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",30643690.9535683,"francistown wwtp surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",1851104.29617331,"kasane wwtp (main) surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",4775127.38703553,"kasane wwtp (overflow) surface water"
3459,"Melatonin","C13 H16 N2 O2",0.36,232.12126,233.12854,7.098,"kps_pharmaceuticals_oct22",160912.226465408,"kasane (main) surface water"
3459,"Melatonin","C13 H16 N2 O2",0.36,232.12126,233.12854,7.098,"kps_pharmaceuticals_oct22",274519.41809708,"kasane (recreational) surface water"
4629,"Melatonin","C13 H16 N2 O2",0.52,232.1213,233.12859,9.842,"kps_pharmaceuticals_oct22",404505.222433863,"maun beach (before) surface water"
4629,"Melatonin","C13 H16 N2 O2",0.52,232.1213,233.12859,9.842,"kps_pharmaceuticals_oct22",2035797.32750244,"maun beach (after) surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",7857811.64638031,"maun wwtp (main) waste water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",20737627.3891357,"glen valley (reclamation) surface water"
193,"Melatonin","C13 H16 N2 O2",0.48,232.12129,233.12857,10.183,"kps_pharmaceuticals_oct22",10241016.2764465,"glen valley (recreational) surface water"
1524,"Mephenesin","C10 H14 O3",0.33,182.09435,183.10165,8.455,"kps_pharmaceuticals_oct22",1264089.63594776,"lotsane dam surface water"
1524,"Mephenesin","C10 H14 O3",0.33,182.09435,183.10165,8.455,"kps_pharmaceuticals_oct22",5789996.11357895,"kasane wwtp (overflow) surface water"
1524,"Mephenesin","C10 H14 O3",0.33,182.09435,183.10165,8.455,"kps_pharmaceuticals_oct22",3929764.89484752,"maun wwtp (main) waste water"
108,"Meriolin 5","C14 H15 N5 O",0.97,269.12792,287.16161,8.182,"kps_pharmaceuticals_oct22",2487937.01168126,"palapye wwtp (eff) waste water"
108,"Meriolin 5","C14 H15 N5 O",0.97,269.12792,287.16161,8.182,"kps_pharmaceuticals_oct22",49764853.2146421,"francistown wwtp surface water"
4517,"Metformin","C4 H11 N5",1.2,129.1016,130.10883,1.246,"kps_pharmaceuticals_oct22",1678884.53832706,"palapye wwtp (eff) waste water"
4517,"Metformin","C4 H11 N5",1.2,129.1016,130.10883,1.246,"kps_pharmaceuticals_oct22",2076684.83668514,"palapye wwtp surface water"
4517,"Metformin","C4 H11 N5",1.2,129.1016,130.10883,1.246,"kps_pharmaceuticals_oct22",333833.890439323,"glen valley (reclamation) surface water"
948,"Methallenestril","C18 H22 O3",0.33,286.15699,287.16427,17.926,"kps_pharmaceuticals_oct22",1420678.02040783,"kasane wwtp (main) surface water"
948,"Methallenestril","C18 H22 O3",0.33,286.15699,287.16427,17.926,"kps_pharmaceuticals_oct22",899343.904554436,"maun wwtp (main) waste water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1500463.11927002,"lecheng stream surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1308951.79026111,"lecheng spring surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",2122132.73759242,"palapye wwtp (eff) waste water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1126015.90772906,"lotsane dam surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",3079472.10433013,"francistown wwtp surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1189373.86372262,"kasane wwtp (overflow) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1732243.27226876,"kasane (main) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1594051.23285053,"kasane (recreational) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1507902.00445122,"maun beach (before) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1481426.66491336,"maun beach (after) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",5030514.51739602,"maun wwtp (main) waste water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",1995837.99227224,"glen valley (reclamation) surface water"
1718,"Methantheline","C21 H26 N O3",3.94,340.19261,341.19989,22.085,"kps_pharmaceuticals_oct22",3542778.97744861,"glen valley (recreational) surface water"
8783,"Methdilazine","C18 H20 N2 S",0.96,296.135,297.14228,5.365,"kps_pharmaceuticals_oct22",227136.811137557,"palapye wwtp (eff) waste water"
7650,"Methylbenactyzium","C21 H28 N O3",3.98,342.20828,343.21556,21.605,"kps_pharmaceuticals_oct22",693729.953894895,"palapye wwtp (eff) waste water"
7650,"Methylbenactyzium","C21 H28 N O3",3.98,342.20828,343.21556,21.605,"kps_pharmaceuticals_oct22",881549.762890595,"palapye wwtp surface water"
7650,"Methylbenactyzium","C21 H28 N O3",3.98,342.20828,343.21556,21.605,"kps_pharmaceuticals_oct22",178187.076536923,"kasane wwtp (overflow) surface water"
7650,"Methylbenactyzium","C21 H28 N O3",3.98,342.20828,343.21556,21.605,"kps_pharmaceuticals_oct22",207376.718585835,"maun beach (after) surface water"
7460,"Methylprednisolone","C22 H30 O5",2.28,374.21018,375.21741,20.554,"kps_pharmaceuticals_oct22",931505.44178685,"kasane wwtp (main) surface water"
4976,"Metipranolol","C17 H27 N O4",0.53,309.19417,310.20145,17.532,"kps_pharmaceuticals_oct22",457296.036113057,"maun wwtp (main) waste water"
8428,"Metoclopramide","C14 H22 Cl N3 O2",3.83,299.1412,300.14848,15.904,"kps_pharmaceuticals_oct22",284546.147143185,"lotsane dam surface water"
8428,"Metoclopramide","C14 H22 Cl N3 O2",3.83,299.1412,300.14848,15.904,"kps_pharmaceuticals_oct22",324671.401588914,"kasane (main) surface water"
8428,"Metoclopramide","C14 H22 Cl N3 O2",3.83,299.1412,300.14848,15.904,"kps_pharmaceuticals_oct22",526093.159767709,"kasane (recreational) surface water"
2244,"Metoprolol","C15 H25 N O3",0.57,267.1836,268.19087,6.506,"kps_pharmaceuticals_oct22",2266557.12894024,"palapye wwtp (eff) waste water"
2244,"Metoprolol","C15 H25 N O3",0.57,267.1836,268.19087,6.506,"kps_pharmaceuticals_oct22",3071598.28482256,"palapye wwtp surface water"
6522,"Metoprolol","C15 H25 N O3",0.32,267.18353,268.19081,9.702,"kps_pharmaceuticals_oct22",355668.34631,"kasane wwtp (main) surface water"
6775,"Metoprolol","C15 H25 N O3",0.35,267.18354,268.19081,5.344,"kps_pharmaceuticals_oct22",1118535.91204323,"kasane wwtp (overflow) surface water"
6939,"Metoprolol","C15 H25 N O3",0.39,267.18355,268.19083,9.059,"kps_pharmaceuticals_oct22",134343.291696741,"kasane (recreational) surface water"
7203,"Metyrapone","C14 H14 N2 O",0.32,226.11068,227.11796,8.54,"kps_pharmaceuticals_oct22",474325.80003973,"glen valley (reclamation) surface water"
7203,"Metyrapone","C14 H14 N2 O",0.32,226.11068,227.11796,8.54,"kps_pharmaceuticals_oct22",1012479.86523561,"glen valley (recreational) surface water"
6737,"Mevinolinic Acid","C24 H38 O6",-4.87,422.26478,423.27206,16.328,"kps_pharmaceuticals_oct22",1155192.32889935,"kasane wwtp (main) surface water"
4245,"Midostaurin","C35 H30 N4 O4",3.58,570.22875,571.23602,15.785,"kps_pharmaceuticals_oct22",775973.144578809,"palapye wwtp (eff) waste water"
4245,"Midostaurin","C35 H30 N4 O4",3.58,570.22875,571.23602,15.785,"kps_pharmaceuticals_oct22",2228760.0781619,"palapye wwtp surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",562834.002533938,"lecheng stream surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",187743.953705811,"lecheng spring surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",345708.636830181,"lotsane dam surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",1064434.1775911,"kasane (main) surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",377384.533281631,"kasane (recreational) surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",221588.886511875,"maun beach (after) surface water"
6832,"Mirfentanil","C22 H24 N4 O2",-0.88,376.18959,377.19685,20.08,"kps_pharmaceuticals_oct22",700740.528950353,"glen valley (recreational) surface water"
2723,"Molindone","C16 H24 N2 O2",0.21,276.18384,277.19111,10.947,"kps_pharmaceuticals_oct22",3536584.50185169,"palapye wwtp surface water"
2723,"Molindone","C16 H24 N2 O2",0.21,276.18384,277.19111,10.947,"kps_pharmaceuticals_oct22",815449.503531742,"francistown wwtp surface water"
8608,"Moxaverine","C20 H21 N O2",0.55,307.1574,308.16467,12.582,"kps_pharmaceuticals_oct22",556702.259957352,"kasane wwtp (main) surface water"
7704,"Moxisylyte","C16 H25 N O3",0.22,279.18351,280.19078,11.024,"kps_pharmaceuticals_oct22",618852.084087634,"lecheng stream surface water"
2176,"Moxisylyte","C16 H25 N O3",0.32,279.18353,280.19081,7.198,"kps_pharmaceuticals_oct22",622937.950788098,"francistown wwtp surface water"
7704,"Moxisylyte","C16 H25 N O3",0.22,279.18351,280.19078,11.024,"kps_pharmaceuticals_oct22",862554.409451533,"kasane (main) surface water"
2176,"Moxisylyte","C16 H25 N O3",0.32,279.18353,280.19081,7.198,"kps_pharmaceuticals_oct22",1081162.03637657,"glen valley (reclamation) surface water"
4744,"Mozenavir","C33 H36 N4 O3",0.08,536.27878,537.28606,24.192,"kps_pharmaceuticals_oct22",542161.617340366,"lecheng spring surface water"
4744,"Mozenavir","C33 H36 N4 O3",0.08,536.27878,537.28606,24.192,"kps_pharmaceuticals_oct22",1953244.81057234,"francistown wwtp surface water"
7922,"Mozenavir","C33 H36 N4 O3",-1.87,536.27774,559.26657,19.763,"kps_pharmaceuticals_oct22",790996.097308049,"glen valley (reclamation) surface water"
661,"Myxopyronin b","C23 H31 N O6",3.35,417.21654,418.22381,16.521,"kps_pharmaceuticals_oct22",4083956.92645184,"palapye wwtp (eff) waste water"
661,"Myxopyronin b","C23 H31 N O6",3.35,417.21654,418.22381,16.521,"kps_pharmaceuticals_oct22",5199445.94627558,"palapye wwtp surface water"
661,"Myxopyronin b","C23 H31 N O6",3.35,417.21654,418.22381,16.521,"kps_pharmaceuticals_oct22",12346458.7552128,"francistown wwtp surface water"
661,"Myxopyronin b","C23 H31 N O6",3.35,417.21654,418.22381,16.521,"kps_pharmaceuticals_oct22",5589156.46778171,"glen valley (reclamation) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",589152.531205555,"lecheng stream surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",581946.419995274,"lecheng spring surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",803890.364086966,"palapye wwtp (eff) waste water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",1289322.36383796,"palapye wwtp surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",1837433.0374045,"lotsane dam surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",3050795.07167402,"francistown wwtp surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",1059284.07567791,"kasane wwtp (main) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",2162262.53497992,"kasane (main) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",2310919.75496141,"kasane (recreational) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",1255723.66897731,"maun beach (before) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",2959318.97942767,"maun beach (after) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",3605116.92328586,"maun wwtp (main) waste water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",4151716.58791149,"glen valley (reclamation) surface water"
2309,"N-Formylpiperidine","C6 H11 N O",1.48,113.08423,114.09151,6.505,"kps_pharmaceuticals_oct22",2146289.59020206,"glen valley (recreational) surface water"
2647,"N-Palmitoylglycine","C18 H35 N O3",0.56,313.26187,314.26915,15.859,"kps_pharmaceuticals_oct22",237878.067403272,"lecheng stream surface water"
5013,"N-Palmitoylglycine","C18 H35 N O3",0.49,313.26185,314.26912,15.738,"kps_pharmaceuticals_oct22",1826130.5225268,"lecheng spring surface water"
2647,"N-Palmitoylglycine","C18 H35 N O3",0.56,313.26187,314.26915,15.859,"kps_pharmaceuticals_oct22",3028545.43149575,"palapye wwtp (eff) waste water"
2647,"N-Palmitoylglycine","C18 H35 N O3",0.56,313.26187,314.26915,15.859,"kps_pharmaceuticals_oct22",3632175.5934617,"palapye wwtp surface water"
5013,"N-Palmitoylglycine","C18 H35 N O3",0.49,313.26185,314.26912,15.738,"kps_pharmaceuticals_oct22",691573.516558768,"lotsane dam surface water"
2647,"N-Palmitoylglycine","C18 H35 N O3",0.56,313.26187,314.26915,15.859,"kps_pharmaceuticals_oct22",1977270.98581646,"francistown wwtp surface water"
5013,"N-Palmitoylglycine","C18 H35 N O3",0.49,313.26185,314.26912,15.738,"kps_pharmaceuticals_oct22",707990.308273848,"kasane wwtp (main) surface water"
2647,"N-Palmitoylglycine","C18 H35 N O3",0.56,313.26187,314.26915,15.859,"kps_pharmaceuticals_oct22",706285.164220316,"kasane (recreational) surface water"
8743,"N-nonyldeoxynojirimycin","C15 H31 N O4",0.71,289.22551,290.23279,6.069,"kps_pharmaceuticals_oct22",528045.592854133,"kasane wwtp (main) surface water"
6127,"NORBIOTIN","C9 H14 N2 O3 S",0.29,230.07258,231.07986,6.918,"kps_pharmaceuticals_oct22",1363563.36031518,"francistown wwtp surface water"
6254,"Nabumetone","C15 H16 O2",0.49,228.11514,229.12242,11.115,"kps_pharmaceuticals_oct22",1093290.48058744,"kasane wwtp (overflow) surface water"
4653,"Nefopam","C17 H19 N O",0.31,253.14674,254.15402,18.086,"kps_pharmaceuticals_oct22",186686.203094023,"lotsane dam surface water"
